Business,Category,Wholesale Sales,Avg Wholesale Price,Avg Retail Price With Tax,Avg Markup With Tax,License
Quality Green Trees        [ÿproductÿdetailsÿ],Flower 2.0g,1525,9.01,24.43,2.7x,413632
Manastash Gardens        [ÿproductÿdetailsÿ],Flower 3.5g,6693,9.03,26.23,2.9x,413123
The Lazy Bee Gardens        [ÿproductÿdetailsÿ],Flower 3.5g,18621,9.04,27.48,3.0x,412597
Sgb        [ÿproductÿdetailsÿ],Infused,3726,9.05,23.86,2.6x,412621
Green Island Growers        [ÿproductÿdetailsÿ],Flower 3.5g,16823,9.08,25.9,2.9x,412950
Seattle Pure Extracts        [ÿproductÿdetailsÿ],Vape 0.5g,4641,9.09,26,2.9x,425696
Fire House Productions        [ÿproductÿdetailsÿ],Concentrate 1.0g,17005,9.09,24.37,2.7x,421103
El Rey De La Kush        [ÿproductÿdetailsÿ],Flower 3.5g,1662,9.1,24.95,2.7x,422324
Green Island Growers        [ÿproductÿdetailsÿ],Concentrate 1.0g,2090,9.1,26.88,3.0x,412950
Fourdub        [ÿproductÿdetailsÿ],Vape 0.5g,8295,9.11,29.68,3.3x,413165
Monkey Grass Farms        [ÿproductÿdetailsÿ],Flower 14.0g,4019,9.11,38.41,4.2x,412618
New Leaf Enterprises        [ÿproductÿdetailsÿ],Vape 0.5g,5540,9.12,16.22,1.8x,412070
Okanogan High Country Products        [ÿproductÿdetailsÿ],Flower 3.5g,1986,9.12,26.86,2.9x,412540
Pioneer Farm        [ÿproductÿdetailsÿ],Flower 7.0g,2037,9.12,27.59,3.0x,416106
Freya Farm        [ÿproductÿdetailsÿ],Flower 2.0g,8642,9.14,7.81,0.9x,416690
The Plant Factory        [ÿproductÿdetailsÿ],Flower 3.5g,18615,9.15,24.84,2.7x,416827
Sugarleaf Farm        [ÿproductÿdetailsÿ],Flower 3.5g,82295,9.15,28.08,3.1x,423406
Doc Croc        [ÿproductÿdetailsÿ],Concentrate 1.0g,176007,9.15,26.42,2.9x,413948
Mountain High Garden        [ÿproductÿdetailsÿ],Flower 3.5g,1795,9.18,25.43,2.8x,415955
Skagit Organics        [ÿproductÿdetailsÿ],Concentrate 0.5g,6610,9.18,30.12,3.3x,412843
North Coast Concentrates        [ÿproductÿdetailsÿ],Concentrate 1.0g,9482,9.18,25.95,2.8x,79912
Wildfire Cannabis Company        [ÿproductÿdetailsÿ],Flower 7.0g,5050,9.19,28.78,3.1x,416902
Northwest 7 Point        [ÿproductÿdetailsÿ],Concentrate 1.0g,2730,9.2,25.8,2.8x,412441
Kush Garden        [ÿproductÿdetailsÿ],Flower 2.0g,5680,9.23,27.34,3.0x,415761
Double Dutch        [ÿproductÿdetailsÿ],Flower 3.5g,20628,9.25,28.6,3.1x,413084
Sysco Pancho's        [ÿproductÿdetailsÿ],Flower 3.5g,7499,9.25,29.84,3.2x,415762
Quincy Green        [ÿproductÿdetailsÿ],Flower 7.0g,3001,9.25,31.46,3.4x,412358
C Block Group        [ÿproductÿdetailsÿ],Flower 7.0g,2742,9.28,29.6,3.2x,412728
Inland Empire Growing        [ÿproductÿdetailsÿ],Flower 3.5g,39765,9.29,29.74,3.2x,412760
Poorman Enterprises        [ÿproductÿdetailsÿ],Flower 3.5g,1860,9.3,26.69,2.9x,415921
Fresh Kind Farms        [ÿproductÿdetailsÿ],Flower 3.5g,6052,9.31,29.63,3.2x,416039
Honu Enterprises        [ÿproductÿdetailsÿ],Concentrate 1.0g,29697,9.31,24.49,2.6x,412097
Fourdub        [ÿproductÿdetailsÿ],Concentrate 1.0g,1520,9.33,33.26,3.6x,413165
Kush Valley        [ÿproductÿdetailsÿ],Concentrate 1.0g,86079,9.33,25.62,2.7x,416606
Saturn Group        [ÿproductÿdetailsÿ],Edible,14718,9.33,26.8,2.9x,412112
Edgemont Group LLC        [ÿproductÿdetailsÿ],Flower 3.5g,65894,9.34,29.06,3.1x,424980
Blc        [ÿproductÿdetailsÿ],Flower 3.5g,63531,9.34,28.84,3.1x,425046
Perecan Farm        [ÿproductÿdetailsÿ],Concentrate 1.0g,76686,9.34,27.35,2.9x,413667
Nugreen        [ÿproductÿdetailsÿ],Vape 1.0g,8090,9.35,29.07,3.1x,413943
Millennium Marijuana        [ÿproductÿdetailsÿ],Concentrate 1.0g,117428,9.35,27.25,2.9x,413432
Budd's Sunny Days Growers        [ÿproductÿdetailsÿ],Flower 3.5g,3748,9.4,25.35,2.7x,412903
Diosa Verde        [ÿproductÿdetailsÿ],Concentrate 1.0g,2074,9.4,28.35,3.0x,412594
D And L Enterprises        [ÿproductÿdetailsÿ],Flower 7.0g,3396,9.41,31.64,3.4x,416400
The Green Vault        [ÿproductÿdetailsÿ],Flower 3.5g,61862,9.42,27.31,2.9x,415711
Dynamic Processors        [ÿproductÿdetailsÿ],Topical,6222,9.43,31.01,3.3x,417163
Om Shiv        [ÿproductÿdetailsÿ],Flower 3.5g,1830,9.45,25.1,2.7x,412235
K&m Growers        [ÿproductÿdetailsÿ],Flower 7.0g,4725,9.45,26.95,2.9x,412249
Absolute Oils        [ÿproductÿdetailsÿ],Edible,20204,9.45,22.88,2.4x,415964
Northwest Grown Products        [ÿproductÿdetailsÿ],Concentrate 0.5g,19201,9.47,27.34,2.9x,416462
Wicked Weed        [ÿproductÿdetailsÿ],Concentrate 1.0g,2904,9.47,26.44,2.8x,416155
Methow Horticulture        [ÿproductÿdetailsÿ],Flower 3.5g,7668,9.5,28.44,3.0x,414143
Double Dutch        [ÿproductÿdetailsÿ],Concentrate 1.0g,16333,9.5,26.17,2.8x,413084
Sysco Pancho's        [ÿproductÿdetailsÿ],Concentrate 1.0g,1520,9.5,33.21,3.5x,415762
Green Brothers Farms        [ÿproductÿdetailsÿ],Concentrate 1.0g,2094,9.5,29.58,3.1x,417950
Toucan Farms        [ÿproductÿdetailsÿ],Flower 3.5g,5019,9.52,29.53,3.1x,412741
Red Frog        [ÿproductÿdetailsÿ],Flower 3.5g,18760,9.53,34.13,3.6x,412437
Peace & Love Productions        [ÿproductÿdetailsÿ],Flower 3.5g,7441,9.53,26.69,2.8x,413193
Agrijuana        [ÿproductÿdetailsÿ],Flower 3.5g,39635,9.55,28.79,3.0x,415998
Db3        [ÿproductÿdetailsÿ],Vape 0.5g,2383,9.56,28.87,3.0x,412252
North West Roots        [ÿproductÿdetailsÿ],Flower 3.5g,4390,9.56,32.71,3.4x,413651
M And R Distributing        [ÿproductÿdetailsÿ],Concentrate 1.0g,66314,9.59,27,2.8x,412258
Rochester Farms        [ÿproductÿdetailsÿ],Flower 3.5g,69887,9.6,30.61,3.2x,413002
Agro Technic        [ÿproductÿdetailsÿ],Flower 7.0g,3043,9.63,36.53,3.8x,412266
Docandyeti's        [ÿproductÿdetailsÿ],Vape 0.5g,4680,9.64,31.2,3.2x,414041
Green & Golden        [ÿproductÿdetailsÿ],Flower 3.5g,7339,9.65,27.8,2.9x,415710
Green Chiefs        [ÿproductÿdetailsÿ],Vape 0.5g,1540,9.67,31.01,3.2x,412672
Venspark        [ÿproductÿdetailsÿ],Topical,10343,9.7,26.96,2.8x,417326
Platinum Gardens        [ÿproductÿdetailsÿ],Flower 3.5g,3771,9.72,33.21,3.4x,417200
Rolling Farms        [ÿproductÿdetailsÿ],Vape 0.5g,59435,9.73,28.54,2.9x,416113
Boggy Boon        [ÿproductÿdetailsÿ],Flower 3.5g,53111,9.76,30.31,3.1x,416935
Canna Organix        [ÿproductÿdetailsÿ],Concentrate 0.5g,17482,9.77,28.81,2.9x,415835
Mountain High Organics        [ÿproductÿdetailsÿ],Flower 3.5g,6004,9.79,42.8,4.4x,412576
Sweetwater Farms        [ÿproductÿdetailsÿ],Concentrate 1.0g,10815,9.79,28.51,2.9x,424256
Rootworx        [ÿproductÿdetailsÿ],Flower 3.5g,20125,9.8,35.19,3.6x,413665
Rolling Farms        [ÿproductÿdetailsÿ],Concentrate 0.5g,39514,9.82,30.88,3.1x,416113
Greenrush        [ÿproductÿdetailsÿ],Concentrate 1.0g,30933,9.82,27.83,2.8x,412295
Prohibition Gold        [ÿproductÿdetailsÿ],Topical,2560,9.82,36.25,3.7x,416698
Craft Elixirs        [ÿproductÿdetailsÿ],Concentrate 0.5g,5390,9.84,26.68,2.7x,415697
Plan C Farms LLC        [ÿproductÿdetailsÿ],Concentrate 1.0g,18678,9.84,29,2.9x,416206
M And R Distributing        [ÿproductÿdetailsÿ],Concentrate 0.5g,3990,9.87,28.63,2.9x,412258
Rootworx        [ÿproductÿdetailsÿ],Concentrate 1.0g,1530,9.89,28.12,2.8x,413665
Forbidden Farms        [ÿproductÿdetailsÿ],Flower 3.5g,24927,9.9,26.57,2.7x,412274
Lucky Devil Farms        [ÿproductÿdetailsÿ],Flower 3.5g,75550,9.93,26.49,2.7x,414040
Rolling Farms        [ÿproductÿdetailsÿ],Flower 3.5g,196531,9.93,31.77,3.2x,416113
Rgl Industries        [ÿproductÿdetailsÿ],Flower 3.5g,37370,9.93,29.97,3.0x,416626
Cannasol Farms        [ÿproductÿdetailsÿ],Concentrate 1.0g,1360,9.96,24.8,2.5x,412240
Artizen Cannabis Company        [ÿproductÿdetailsÿ],Vape 0.5g,92316,9.99,30.03,3.0x,413462
Pearl Extracts        [ÿproductÿdetailsÿ],Vape 0.25g,2600,10,32.62,3.3x,415768
Greenrush        [ÿproductÿdetailsÿ],Vape 0.5g,2450,10,28.78,2.9x,412295
Freedom Farms        [ÿproductÿdetailsÿ],Vape 0.5g,1420,10,37.46,3.7x,413204
Dose Oil        [ÿproductÿdetailsÿ],Vape 0.5g,17590,10,29.18,2.9x,423842
Secret Gardens of Washington        [ÿproductÿdetailsÿ],Flower 2.0g,4680,10,26.33,2.6x,412431
Cascade Crops        [ÿproductÿdetailsÿ],Flower 3.5g,1200,10,32.38,3.2x,412077
Weed Snobs        [ÿproductÿdetailsÿ],Flower 3.5g,1250,10,26.27,2.6x,412711
Pacific Northwest Producer        [ÿproductÿdetailsÿ],Flower 3.5g,4750,10,31.17,3.1x,412736
Going Green        [ÿproductÿdetailsÿ],Flower 3.5g,8234,10,31.28,3.1x,413110
Conscious Cannabis        [ÿproductÿdetailsÿ],Flower 3.5g,8550,10,26.11,2.6x,416008
Curious Crow Cannabis        [ÿproductÿdetailsÿ],Flower 3.5g,9650,10,30.53,3.1x,416657
Eagle Tree Farms        [ÿproductÿdetailsÿ],Flower 3.5g,6350,10,29.89,3.0x,422190
Ridgeview Farms        [ÿproductÿdetailsÿ],Flower 7.0g,1450,10,37.62,3.8x,417223
Fireweed Farms        [ÿproductÿdetailsÿ],Flower 7.0g,1900,10,39.36,3.9x,417794
J D        [ÿproductÿdetailsÿ],Concentrate 0.25g,5630,10,30.07,3.0x,419136
Greenrush        [ÿproductÿdetailsÿ],Concentrate 0.5g,13960,10,28.79,2.9x,412295
Dutch Brothers        [ÿproductÿdetailsÿ],Concentrate 1.0g,1200,10,30.25,3.0x,412246
Green Chiefs        [ÿproductÿdetailsÿ],Concentrate 1.0g,1000,10,30.73,3.1x,412672
Evergreen Production        [ÿproductÿdetailsÿ],Concentrate 1.0g,1620,10,23.94,2.4x,416601
Biochron        [ÿproductÿdetailsÿ],Concentrate 1.0g,5500,10,25.37,2.5x,416641
Dandelion Farms        [ÿproductÿdetailsÿ],Concentrate 1.0g,8850,10,25.86,2.6x,417155
Quality Growers        [ÿproductÿdetailsÿ],Concentrate 1.0g,1080,10,27.07,2.7x,417338
Grx2        [ÿproductÿdetailsÿ],Concentrate 1.0g,11750,10,28.73,2.9x,424285
Dose Oil        [ÿproductÿdetailsÿ],Topical,2500,10,30.45,3.0x,423842
Vancouver Weed Company        [ÿproductÿdetailsÿ],Infused,1000,10,19.69,2.0x,416184
Sticky Budz        [ÿproductÿdetailsÿ],Topical,6490,10,29.55,3.0x,412076
Top Shelf        [ÿproductÿdetailsÿ],Vape 0.5g,91695,10.01,28.87,2.9x,423396
Green Freedom        [ÿproductÿdetailsÿ],Flower 3.5g,21425,10.01,32.67,3.3x,412515
Zoobees Doobees        [ÿproductÿdetailsÿ],Flower 3.5g,3636,10.02,28.61,2.9x,412497
Prince Farms        [ÿproductÿdetailsÿ],Flower 3.5g,8672,10.02,31.72,3.2x,422368
Green Freedom        [ÿproductÿdetailsÿ],Concentrate 0.5g,60712,10.03,32.04,3.2x,412515
Honu Enterprises        [ÿproductÿdetailsÿ],Vape 0.5g,54921,10.04,30.98,3.1x,412097
Georgetown Cannabis Co.        [ÿproductÿdetailsÿ],Concentrate 1.0g,1210,10.05,32.06,3.2x,415688
Mt Baker Homegrown        [ÿproductÿdetailsÿ],Flower 3.5g,32856,10.06,31.63,3.1x,412500
WA Weed        [ÿproductÿdetailsÿ],Concentrate 0.5g,66660,10.07,27.42,2.7x,412363
Svin Garden        [ÿproductÿdetailsÿ],Concentrate 1.0g,31830,10.07,27.24,2.7x,415820
Doc Croc        [ÿproductÿdetailsÿ],Flower 3.5g,34936,10.08,34.7,3.4x,413948
Arbor Enterprises        [ÿproductÿdetailsÿ],Concentrate 1.0g,8822,10.08,27.34,2.7x,416043
Fc Processor-3        [ÿproductÿdetailsÿ],Vape 0.5g,24616,10.09,32.8,3.2x,413952
Kokua Services        [ÿproductÿdetailsÿ],Flower 2.0g,11218,10.1,29.08,2.9x,412074
West Plains Ag        [ÿproductÿdetailsÿ],Flower 3.5g,3400,10.1,31.37,3.1x,412754
Winter Farms        [ÿproductÿdetailsÿ],Flower 3.5g,38654,10.1,30.76,3.0x,416130
Fractal        [ÿproductÿdetailsÿ],Concentrate 0.5g,5415,10.1,31.26,3.1x,417364
Royal Tree Gardens        [ÿproductÿdetailsÿ],Flower 2.0g,9720,10.11,27.71,2.7x,412425
Double Delicious        [ÿproductÿdetailsÿ],Flower 3.5g,2152,10.11,28.79,2.8x,414462
Jms. Consultants        [ÿproductÿdetailsÿ],Flower 3.5g,1690,10.11,32.86,3.2x,416423
Alis Group        [ÿproductÿdetailsÿ],Flower 3.5g,22025,10.12,28.25,2.8x,415700
502 Processor's Group        [ÿproductÿdetailsÿ],Concentrate 0.5g,78600,10.13,31.12,3.1x,413478
Bmf Washington        [ÿproductÿdetailsÿ],Concentrate 1.0g,109017,10.13,28.03,2.8x,412149
Bondi Farms        [ÿproductÿdetailsÿ],Flower 3.5g,35424,10.14,31.32,3.1x,412141
Gold Services        [ÿproductÿdetailsÿ],Concentrate 1.0g,1355,10.14,23.91,2.4x,412861
'oh' Mcdonald Farms        [ÿproductÿdetailsÿ],Concentrate 1.0g,10470,10.14,31.04,3.1x,413650
Buddy Boy Farms        [ÿproductÿdetailsÿ],Flower 3.5g,23241,10.15,33.82,3.3x,412053
Evergreen Production        [ÿproductÿdetailsÿ],Flower 3.5g,7455,10.15,30.6,3.0x,412815
Chiliwist Creek Farm        [ÿproductÿdetailsÿ],Flower 3.5g,20533,10.15,27.63,2.7x,413657
THC Farm        [ÿproductÿdetailsÿ],Flower 3.5g,23685,10.15,31.03,3.1x,416100
Kohl Processing Enterprises        [ÿproductÿdetailsÿ],Concentrate 1.0g,18899,10.16,27.35,2.7x,416772
Wow Weed        [ÿproductÿdetailsÿ],Flower 3.5g,8537,10.19,38.22,3.8x,413038
THC Farm        [ÿproductÿdetailsÿ],Concentrate 0.5g,2918,10.19,28.02,2.8x,416100
Amber Brick        [ÿproductÿdetailsÿ],Concentrate 1.0g,31882,10.19,29.16,2.9x,416929
Cannabis King Gardens        [ÿproductÿdetailsÿ],Concentrate 1.0g,3374,10.22,29.88,2.9x,416308
Island Gro        [ÿproductÿdetailsÿ],Flower 3.5g,4877,10.24,33.47,3.3x,416656
Alis Group        [ÿproductÿdetailsÿ],Vape 0.5g,2540,10.26,27.53,2.7x,415700
Over the Top        [ÿproductÿdetailsÿ],Concentrate 1.0g,54222,10.26,28.89,2.8x,412056
Stone Supply        [ÿproductÿdetailsÿ],Flower 7.0g,6660,10.28,27.15,2.6x,413463
Trail Blazin Productions        [ÿproductÿdetailsÿ],Concentrate 0.5g,1246,10.29,21.61,2.1x,412082
Fairwinds Manufacturing        [ÿproductÿdetailsÿ],Edible,188340,10.29,32.18,3.1x,414286
Kush Farms        [ÿproductÿdetailsÿ],Flower 3.5g,9996,10.31,31.15,3.0x,414287
Hilltop Highgrade        [ÿproductÿdetailsÿ],Flower 3.5g,3054,10.31,31.48,3.1x,415958
Bella Jane's        [ÿproductÿdetailsÿ],Flower 3.5g,7658,10.31,31.94,3.1x,416762
Conscious Cannabis        [ÿproductÿdetailsÿ],Topical,14928,10.31,29.08,2.8x,416008
Emerald Evolution        [ÿproductÿdetailsÿ],Flower 3.5g,47129,10.32,28.18,2.7x,412392
509 Da Kine        [ÿproductÿdetailsÿ],Flower 3.5g,5475,10.33,28.6,2.8x,412599
Leef        [ÿproductÿdetailsÿ],Flower 3.5g,3870,10.33,33.85,3.3x,413085
Suspended Brands        [ÿproductÿdetailsÿ],Concentrate 1.0g,8906,10.33,29.25,2.8x,412132
The High Road        [ÿproductÿdetailsÿ],Flower 3.5g,26847,10.34,30.64,3.0x,415739
Omg Sykes        [ÿproductÿdetailsÿ],Flower 3.5g,75626,10.35,30.31,2.9x,412720
Green Haven LLC        [ÿproductÿdetailsÿ],Flower 3.5g,79532,10.35,31.32,3.0x,421941
"Pacala,  Inc        [ÿproductÿdetailsÿ]",Flower 3.5g,62230,10.36,32.24,3.1x,415970
Ag Grow        [ÿproductÿdetailsÿ],Flower 3.5g,24320,10.38,36.72,3.5x,412557
Craft Elixirs        [ÿproductÿdetailsÿ],Vape 0.5g,36103,10.39,31.87,3.1x,415697
Agro Couture        [ÿproductÿdetailsÿ],Flower 3.5g,23698,10.39,30.96,3.0x,417142
Cordus        [ÿproductÿdetailsÿ],Flower 3.5g,44393,10.41,32.82,3.2x,418921
Dose Oil        [ÿproductÿdetailsÿ],Concentrate 1.0g,73648,10.42,29.98,2.9x,423842
Doctor And Crook        [ÿproductÿdetailsÿ],Flower 3.5g,18199,10.44,30.23,2.9x,416831
Evergreen Hydro Farms        [ÿproductÿdetailsÿ],Flower 3.5g,11148,10.44,30.98,3.0x,418524
Thcbd        [ÿproductÿdetailsÿ],Flower 3.5g,13621,10.46,30.27,2.9x,413131
Footprint Biosciences        [ÿproductÿdetailsÿ],Flower 7.0g,3366,10.46,35.08,3.4x,419152
Agrijuana        [ÿproductÿdetailsÿ],Concentrate 1.0g,7719,10.46,31.24,3.0x,415998
Suspended Brands        [ÿproductÿdetailsÿ],Flower 3.5g,116811,10.47,30.53,2.9x,412132
Grassroots Pharm        [ÿproductÿdetailsÿ],Concentrate 1.0g,13707,10.47,28.51,2.7x,417303
Docandyeti's        [ÿproductÿdetailsÿ],Concentrate 1.0g,14990,10.48,28.23,2.7x,414041
Good To Grow        [ÿproductÿdetailsÿ],Flower 3.5g,2224,10.49,36.35,3.5x,414035
Tropic Grow        [ÿproductÿdetailsÿ],Flower 3.5g,8222,10.5,27.95,2.7x,412106
Pacific Crown Cultivation        [ÿproductÿdetailsÿ],Flower 3.5g,1050,10.5,23.2,2.2x,415811
Tranquil Forest        [ÿproductÿdetailsÿ],Flower 3.5g,2625,10.5,30.78,2.9x,415831
Meii        [ÿproductÿdetailsÿ],Flower 3.5g,7970,10.5,29.08,2.8x,416021
Stinkin' Fancy        [ÿproductÿdetailsÿ],Flower 3.5g,2100,10.5,29.4,2.8x,416565
Capital City Cannabis Company        [ÿproductÿdetailsÿ],Flower 3.5g,2446,10.5,25.84,2.5x,416585
Big Ridge Farms        [ÿproductÿdetailsÿ],Flower 7.0g,1050,10.5,26.32,2.5x,413139
Nugreen        [ÿproductÿdetailsÿ],Flower 3.5g,7666,10.52,32.79,3.1x,413943
Georgetown Cannabis Co.        [ÿproductÿdetailsÿ],Flower 3.5g,2797,10.52,34.81,3.3x,415688
Doctor And Crook        [ÿproductÿdetailsÿ],Concentrate 1.0g,5581,10.53,30.71,2.9x,416831
Jbm Enterprises LLC        [ÿproductÿdetailsÿ],Vape 0.5g,59568,10.54,31.65,3.0x,414281
Emerald City Growers        [ÿproductÿdetailsÿ],Flower 7.0g,1444,10.54,32.65,3.1x,416433
Evergreen Herbal        [ÿproductÿdetailsÿ],Vape 0.5g,1032,10.55,30.03,2.8x,78256
Clandestine Consulting        [ÿproductÿdetailsÿ],Concentrate 1.0g,58900,10.55,30.05,2.8x,414039
Upper-left        [ÿproductÿdetailsÿ],Flower 3.5g,2474,10.59,30.5,2.9x,412992
Odo        [ÿproductÿdetailsÿ],Concentrate 1.0g,21707,10.59,26.62,2.5x,417498
U4ik Gardens        [ÿproductÿdetailsÿ],Flower 3.5g,14280,10.61,30.58,2.9x,414272
Sunshine Farming        [ÿproductÿdetailsÿ],Flower 3.5g,90605,10.63,32.26,3.0x,412869
Filucy Bay Farms        [ÿproductÿdetailsÿ],Flower 3.5g,4353,10.63,27,2.5x,415456
Pcf Management        [ÿproductÿdetailsÿ],Flower 3.5g,45866,10.65,26.94,2.5x,412062
Botanimax        [ÿproductÿdetailsÿ],Flower 3.5g,10880,10.65,30.34,2.8x,415877
Medusa Gardens        [ÿproductÿdetailsÿ],Flower 7.0g,1180,10.67,28.52,2.7x,412294
Emerald Evolution        [ÿproductÿdetailsÿ],Concentrate 1.0g,3200,10.67,21.83,2.0x,412392
Ionic        [ÿproductÿdetailsÿ],Flower 3.5g,7455,10.68,35.63,3.3x,415712
Carson Unlimited        [ÿproductÿdetailsÿ],Flower 7.0g,17900,10.68,44.86,4.2x,420287
Coastal Enterprises        [ÿproductÿdetailsÿ],Concentrate 1.0g,7840,10.68,29.37,2.8x,412408
'oh' Mcdonald Farms        [ÿproductÿdetailsÿ],Flower 3.5g,5912,10.69,34.72,3.2x,413650
Fc Processor-2        [ÿproductÿdetailsÿ],Vape 0.5g,4738,10.7,30.43,2.8x,413954
Doctor And Crook        [ÿproductÿdetailsÿ],Concentrate 0.5g,6350,10.7,31.6,3.0x,416831
Red Ridge Farmns        [ÿproductÿdetailsÿ],Concentrate 1.0g,4465,10.7,23.17,2.2x,412627
Bmf Washington        [ÿproductÿdetailsÿ],Flower 3.5g,172768,10.71,30.81,2.9x,412149
Grow Op Farms        [ÿproductÿdetailsÿ],Vape 0.5g,152787,10.72,28.27,2.6x,413287
502 Processor's Group        [ÿproductÿdetailsÿ],Vape 0.5g,5725,10.72,29.73,2.8x,413478
Pinnacle NW        [ÿproductÿdetailsÿ],Flower 3.5g,7659,10.73,34.15,3.2x,422257
Dandelion Farms        [ÿproductÿdetailsÿ],Flower 3.5g,19121,10.74,31.72,3.0x,417155
Puffin Farm        [ÿproductÿdetailsÿ],Vape 0.5g,9084,10.75,27.65,2.6x,413021
Jet City Gardens        [ÿproductÿdetailsÿ],Flower 3.5g,2420,10.75,30.03,2.8x,425496
Pearl Extracts        [ÿproductÿdetailsÿ],Vape 0.5g,115695,10.76,32.65,3.0x,415768
4evergreen Trees        [ÿproductÿdetailsÿ],Flower 3.5g,35120,10.78,31.99,3.0x,413855
Virginia Enterprises        [ÿproductÿdetailsÿ],Flower 7.0g,3078,10.79,35.15,3.3x,425515
Doc Croc        [ÿproductÿdetailsÿ],Concentrate 0.25g,3354,10.79,32.94,3.1x,413948
M And R Distributing        [ÿproductÿdetailsÿ],Flower 3.5g,79506,10.82,32.27,3.0x,412258
Ogz Fire Weed        [ÿproductÿdetailsÿ],Flower 3.5g,24823,10.83,30.2,2.8x,416737
Northwest Cannabis Solutions        [ÿproductÿdetailsÿ],Topical,50524,10.83,32.3,3.0x,412882
The Cascade Gnome        [ÿproductÿdetailsÿ],Flower 3.5g,1085,10.85,25.4,2.3x,413177
Green Ghost        [ÿproductÿdetailsÿ],Flower 3.5g,8116,10.87,33.22,3.1x,412301
Mother Earth Farms        [ÿproductÿdetailsÿ],Concentrate 1.0g,6905,10.88,29.87,2.7x,425080
Skagit Organics        [ÿproductÿdetailsÿ],Concentrate 1.0g,65338,10.89,34.76,3.2x,412843
Green Revolution        [ÿproductÿdetailsÿ],Edible,521505,10.89,34.49,3.2x,416334
Raven        [ÿproductÿdetailsÿ],Concentrate 1.0g,13574,10.9,32.62,3.0x,417698
Knights Hemplar        [ÿproductÿdetailsÿ],Flower 3.5g,21752,10.93,32.64,3.0x,412341
Emerald City Growers        [ÿproductÿdetailsÿ],Flower 3.5g,17439,10.93,32.01,2.9x,416433
Suspended Brands        [ÿproductÿdetailsÿ],Concentrate 0.5g,8650,10.93,24.96,2.3x,412132
Brightside Farms        [ÿproductÿdetailsÿ],Flower 3.5g,1914,10.94,33.81,3.1x,424327
J D        [ÿproductÿdetailsÿ],Concentrate 0.5g,1992,10.94,29.87,2.7x,419136
J D        [ÿproductÿdetailsÿ],Vape 0.5g,42034,10.95,31.08,2.8x,419136
Yava        [ÿproductÿdetailsÿ],Concentrate 0.5g,41334,10.95,31.88,2.9x,416510
Flying Dutchman Farms        [ÿproductÿdetailsÿ],Topical,6664,10.96,29.7,2.7x,418408
Silica Phoenix        [ÿproductÿdetailsÿ],Concentrate 1.0g,19402,10.97,33.43,3.0x,412236
Sitka Packaging        [ÿproductÿdetailsÿ],Preroll 3.0g,1375,11,32.68,3.0x,412952
WA Weed        [ÿproductÿdetailsÿ],Vape 0.5g,1265,11,29.18,2.7x,412363
Yava        [ÿproductÿdetailsÿ],Vape 0.5g,2640,11,30.25,2.7x,416510
Firebros        [ÿproductÿdetailsÿ],Flower 2.0g,6589,11,31.35,2.8x,416025
Edgemont Group        [ÿproductÿdetailsÿ],Flower 3.5g,1595,11,28.84,2.6x,422993
Canna Herb Farms        [ÿproductÿdetailsÿ],Flower 28.0g,3454,11,36.36,3.3x,412947
Heylo        [ÿproductÿdetailsÿ],Concentrate 0.5g,7200,11,32.97,3.0x,417288
Dna Gardens        [ÿproductÿdetailsÿ],Concentrate 1.0g,2340,11,31.78,2.9x,413464
M And R Distributing        [ÿproductÿdetailsÿ],Vape 0.5g,14984,11.01,33.33,3.0x,412258
Conscious Family Farms        [ÿproductÿdetailsÿ],Flower 3.5g,2885,11.01,30.8,2.8x,413431
Avitas        [ÿproductÿdetailsÿ],Vape 0.5g,476461,11.03,32.59,3.0x,412759
Manna Production        [ÿproductÿdetailsÿ],Flower 3.5g,2494,11.05,33.31,3.0x,412678
The Hollingsworth Cannabis Company        [ÿproductÿdetailsÿ],Concentrate 1.0g,10991,11.07,37.04,3.3x,416406
THC Partners        [ÿproductÿdetailsÿ],Vape 0.5g,34404,11.09,35.92,3.2x,415987
Diosa Verde        [ÿproductÿdetailsÿ],Flower 3.5g,7690,11.09,32.06,2.9x,412594
Solar Gold Gardens LLC        [ÿproductÿdetailsÿ],Concentrate 1.0g,8616,11.09,30.9,2.8x,412757
Suspended Brands        [ÿproductÿdetailsÿ],Vape 0.5g,31719,11.13,32.02,2.9x,412132
Sound Cannabis        [ÿproductÿdetailsÿ],Flower 3.5g,46078,11.13,36.32,3.3x,417237
The Lazy Bee Gardens        [ÿproductÿdetailsÿ],Concentrate 1.0g,10305,11.14,30.27,2.7x,412597
Golden Tree        [ÿproductÿdetailsÿ],Flower 3.5g,145107,11.17,33.7,3.0x,416107
Ninja Gardens        [ÿproductÿdetailsÿ],Flower 7.0g,4745,11.2,31.47,2.8x,417001
Going Green        [ÿproductÿdetailsÿ],Flower 14.0g,1411,11.2,37.6,3.4x,413110
Green Freedom        [ÿproductÿdetailsÿ],Vape 0.5g,4610,11.22,30.05,2.7x,412515
Two Heads Co.        [ÿproductÿdetailsÿ],Concentrate 0.5g,32870,11.23,29.17,2.6x,412904
Winterlife        [ÿproductÿdetailsÿ],Concentrate 1.0g,6097,11.23,27.26,2.4x,412808
Platinum Enterprises        [ÿproductÿdetailsÿ],Flower 3.5g,5862,11.25,30.9,2.7x,414115
