Business,Category,Wholesale Sales,Avg Wholesale Price,Avg Retail Price With Tax,Avg Markup With Tax,License
Washington's Best        [ÿproductÿdetailsÿ],Concentrate 1.0g,89455,8.72,25.46,2.9x,416199
Bad Ass Herbs        [ÿproductÿdetailsÿ],Flower 3.5g,3970,8.74,25.52,2.9x,412626
Wildfire Cannabis Company        [ÿproductÿdetailsÿ],Flower 3.5g,25864,8.74,31.3,3.6x,416902
Premier Cannabis        [ÿproductÿdetailsÿ],Concentrate 1.0g,8373,8.75,23.05,2.6x,416062
Saturn Group        [ÿproductÿdetailsÿ],Edible,34138,8.75,25.23,2.9x,412112
Top Cut Farms        [ÿproductÿdetailsÿ],Flower 3.5g,14566,8.76,25.2,2.9x,412299
Eco Ventures        [ÿproductÿdetailsÿ],Flower 3.5g,13133,8.78,29.7,3.4x,416853
D And S Farms        [ÿproductÿdetailsÿ],Flower 7.0g,27522,8.78,26.41,3.0x,412831
Cannasol Farms        [ÿproductÿdetailsÿ],Flower 3.5g,10549,8.79,28.96,3.3x,412240
Buddy Boy Farms        [ÿproductÿdetailsÿ],Vape 0.5g,2589,8.8,26.4,3.0x,412053
Grow Op Farms        [ÿproductÿdetailsÿ],Vape 0.5g,3216,8.8,25.71,2.9x,413287
Xtracted Labs        [ÿproductÿdetailsÿ],Vape 0.25g,8016,8.81,24.61,2.8x,412347
Blue Rock Acres        [ÿproductÿdetailsÿ],Flower 3.5g,8584,8.81,28,3.2x,412357
Green Freedom        [ÿproductÿdetailsÿ],Concentrate 1.0g,102763,8.83,25.2,2.9x,412515
Buddy Boy Farms        [ÿproductÿdetailsÿ],Flower 3.5g,10674,8.84,29.4,3.3x,412053
Northwest Greenery        [ÿproductÿdetailsÿ],Flower 3.5g,2920,8.86,30.52,3.4x,415937
Fire Four LLC        [ÿproductÿdetailsÿ],Flower 3.5g,1422,8.87,23.51,2.6x,416795
Jms. Consultants        [ÿproductÿdetailsÿ],Flower 3.5g,4121,8.89,35.77,4.0x,416423
Mt Baker Growers        [ÿproductÿdetailsÿ],Concentrate 1.0g,2110,8.9,24.9,2.8x,416153
Fire House Productions        [ÿproductÿdetailsÿ],Concentrate 1.0g,4620,8.93,27.03,3.0x,421103
Hazy Daze        [ÿproductÿdetailsÿ],Topical,5240,8.95,24.17,2.7x,412452
Orgrow        [ÿproductÿdetailsÿ],Flower 3.5g,19679,8.96,28.35,3.2x,412784
Cascadia Gardens        [ÿproductÿdetailsÿ],Preroll 3.0g,1080,9,24.22,2.7x,412964
Subx        [ÿproductÿdetailsÿ],Flower 2.0g,3240,9,26.61,3.0x,412111
Skord        [ÿproductÿdetailsÿ],Flower 2.0g,27000,9,24.83,2.8x,413180
Premier Cannabis        [ÿproductÿdetailsÿ],Flower 2.0g,1206,9,23.29,2.6x,416062
Virginia Company        [ÿproductÿdetailsÿ],Flower 3.5g,5490,9,42.64,4.7x,413029
Eagle Tree Farms        [ÿproductÿdetailsÿ],Flower 3.5g,6345,9,29.67,3.3x,422190
Sourface        [ÿproductÿdetailsÿ],Flower 7.0g,6150,9,22.89,2.5x,412679
Washington Agricultural And Techno-chemical        [ÿproductÿdetailsÿ],Concentrate 0.5g,1400,9,29.54,3.3x,415699
Fireline Cannabis        [ÿproductÿdetailsÿ],Concentrate 0.5g,1260,9,23.66,2.6x,417571
Gold Services        [ÿproductÿdetailsÿ],Concentrate 1.0g,2727,9,27.79,3.1x,412861
G&s Greenery        [ÿproductÿdetailsÿ],Concentrate 1.0g,4437,9,27.35,3.0x,415986
Evergrow Northwest        [ÿproductÿdetailsÿ],Concentrate 1.0g,1080,9,27.61,3.1x,416804
Og Farms        [ÿproductÿdetailsÿ],Flower 3.5g,79818,9.01,27.48,3.0x,412687
Ionic        [ÿproductÿdetailsÿ],Vape 0.5g,94496,9.04,28.4,3.1x,415712
1937 Farms        [ÿproductÿdetailsÿ],Flower 3.5g,6705,9.05,29.57,3.3x,416738
Pacific Glo        [ÿproductÿdetailsÿ],Flower 3.5g,2867,9.05,28.41,3.1x,422928
Edgemont Group        [ÿproductÿdetailsÿ],Flower 3.5g,72815,9.05,28.26,3.1x,422993
Wicked Weed        [ÿproductÿdetailsÿ],Concentrate 1.0g,3825,9.05,22.68,2.5x,416155
Sweetwater Farms        [ÿproductÿdetailsÿ],Concentrate 1.0g,9468,9.06,24.78,2.7x,424256
North West Roots        [ÿproductÿdetailsÿ],Flower 3.5g,1820,9.07,30.78,3.4x,413651
Hypothesis Gardens        [ÿproductÿdetailsÿ],Flower 2.0g,11158,9.08,27.15,3.0x,416519
The Lazy Bee Gardens        [ÿproductÿdetailsÿ],Flower 3.5g,22586,9.1,31.25,3.4x,412597
Propacwa        [ÿproductÿdetailsÿ],Concentrate 1.0g,25013,9.12,29.39,3.2x,413133
Hometown Herbs        [ÿproductÿdetailsÿ],Flower 2.0g,1523,9.15,27.29,3.0x,416133
The Cascade Gnome        [ÿproductÿdetailsÿ],Flower 3.5g,9903,9.15,27.74,3.0x,413177
Alis Group        [ÿproductÿdetailsÿ],Flower 7.0g,6653,9.15,23.92,2.6x,415700
Honu Enterprises        [ÿproductÿdetailsÿ],Concentrate 1.0g,35081,9.16,23.54,2.6x,412097
North Coast Concentrates        [ÿproductÿdetailsÿ],Concentrate 1.0g,1440,9.17,29.63,3.2x,79912
Conscious Cannabis        [ÿproductÿdetailsÿ],Topical,8325,9.19,23.92,2.6x,416008
Doc Croc        [ÿproductÿdetailsÿ],Concentrate 1.0g,146994,9.24,27.8,3.0x,413948
Farmer's Fresh        [ÿproductÿdetailsÿ],Concentrate 1.0g,1010,9.25,21.5,2.3x,415713
Green Island Growers        [ÿproductÿdetailsÿ],Flower 3.5g,13005,9.26,26.29,2.8x,412950
Ladera Farms        [ÿproductÿdetailsÿ],Flower 3.5g,3988,9.28,28.33,3.1x,417301
Virginia Company        [ÿproductÿdetailsÿ],Concentrate 1.0g,17120,9.28,28.61,3.1x,414038
Platinum Gardens        [ÿproductÿdetailsÿ],Flower 3.5g,17816,9.29,33.16,3.6x,417200
Botanimax        [ÿproductÿdetailsÿ],Flower 3.5g,8076,9.33,26.4,2.8x,415877
Double Dutch        [ÿproductÿdetailsÿ],Flower 3.5g,16182,9.34,29.46,3.2x,413084
Methow Horticulture        [ÿproductÿdetailsÿ],Flower 3.5g,5268,9.36,30.16,3.2x,414143
Daring Farms        [ÿproductÿdetailsÿ],Flower 7.0g,2946,9.38,28.44,3.0x,415881
Leef        [ÿproductÿdetailsÿ],Concentrate 1.0g,4750,9.38,27.53,2.9x,413085
Alis Group        [ÿproductÿdetailsÿ],Vape 0.5g,3450,9.39,25.81,2.7x,415700
Pingston Creek Botanical        [ÿproductÿdetailsÿ],Flower 3.5g,14785,9.42,32.03,3.4x,412826
Sasquatch Cannabis Company        [ÿproductÿdetailsÿ],Flower 3.5g,6601,9.43,24.87,2.6x,416561
Red Frog        [ÿproductÿdetailsÿ],Flower 3.5g,34170,9.44,30.03,3.2x,412437
Son Lux        [ÿproductÿdetailsÿ],Flower 3.5g,3978,9.44,31.63,3.4x,416566
Kanehco        [ÿproductÿdetailsÿ],Concentrate 1.0g,9069,9.44,25.15,2.7x,416787
My Weed Bunny        [ÿproductÿdetailsÿ],Concentrate 1.0g,45235,9.45,30.34,3.2x,412031
Agrijuana        [ÿproductÿdetailsÿ],Flower 3.5g,51447,9.47,30.2,3.2x,415998
Billows of Haze        [ÿproductÿdetailsÿ],Flower 3.5g,5147,9.47,32.91,3.5x,417631
Docandyeti's        [ÿproductÿdetailsÿ],Concentrate 1.0g,7772,9.47,25.2,2.7x,414041
Peace & Love Productions        [ÿproductÿdetailsÿ],Infused,11000,9.48,22.89,2.4x,413193
Oberfelder Holdings        [ÿproductÿdetailsÿ],Concentrate 1.0g,1705,9.5,23.45,2.5x,412286
Biochron        [ÿproductÿdetailsÿ],Concentrate 1.0g,2380,9.5,25.83,2.7x,416641
Rolling Farms        [ÿproductÿdetailsÿ],Vape 0.5g,34459,9.52,28.92,3.0x,416113
Grassroots Pharm        [ÿproductÿdetailsÿ],Concentrate 1.0g,8602,9.52,28.87,3.0x,417303
Greenrush        [ÿproductÿdetailsÿ],Concentrate 1.0g,34810,9.54,27.92,2.9x,412295
Millennium Marijuana        [ÿproductÿdetailsÿ],Concentrate 1.0g,84520,9.55,26.95,2.8x,413432
Blc        [ÿproductÿdetailsÿ],Flower 3.5g,58948,9.57,25.38,2.7x,425046
Lopez And Orr Co        [ÿproductÿdetailsÿ],Infused,5840,9.57,21.64,2.3x,417295
Golden Tree        [ÿproductÿdetailsÿ],Concentrate 1.0g,3326,9.58,30.84,3.2x,416107
Odo        [ÿproductÿdetailsÿ],Concentrate 1.0g,5923,9.58,24.93,2.6x,417498
Inland Empire Growing        [ÿproductÿdetailsÿ],Flower 3.5g,25104,9.59,30.42,3.2x,412760
Db3        [ÿproductÿdetailsÿ],Vape 0.25g,1392,9.6,35,3.6x,412252
Cultivar Farms        [ÿproductÿdetailsÿ],Vape 0.5g,3960,9.6,26.12,2.7x,417095
Zoobees Doobees        [ÿproductÿdetailsÿ],Flower 3.5g,4809,9.63,28.57,3.0x,412497
New Horizon Holdings        [ÿproductÿdetailsÿ],Flower 3.5g,3919,9.65,31.58,3.3x,415752
Propacwa        [ÿproductÿdetailsÿ],Flower 3.5g,9557,9.66,30.88,3.2x,413133
"Legendary Laboratories, LLC        [ÿproductÿdetailsÿ]",Preroll 3.0g,2370,9.67,27.45,2.8x,424500
Weed Snobs        [ÿproductÿdetailsÿ],Flower 3.5g,7370,9.67,27.57,2.9x,412711
Jsm Nisqually        [ÿproductÿdetailsÿ],Flower 3.5g,4783,9.67,29.88,3.1x,416584
Ninja Gardens        [ÿproductÿdetailsÿ],Flower 7.0g,2764,9.68,31.83,3.3x,417001
Kush Valley        [ÿproductÿdetailsÿ],Concentrate 1.0g,38865,9.68,28.27,2.9x,416606
New Leaf Enterprises        [ÿproductÿdetailsÿ],Concentrate 0.5g,4493,9.69,27.04,2.8x,412070
Top Shelf        [ÿproductÿdetailsÿ],Vape 0.5g,140576,9.7,30.85,3.2x,423396
Nugreen        [ÿproductÿdetailsÿ],Vape 1.0g,10400,9.72,31.26,3.2x,413943
Curious Crow Cannabis        [ÿproductÿdetailsÿ],Flower 14.0g,1588,9.74,34.95,3.6x,416657
Island Gro        [ÿproductÿdetailsÿ],Flower 3.5g,5694,9.75,29.4,3.0x,416656
Sugarleaf Farm        [ÿproductÿdetailsÿ],Flower 3.5g,77816,9.76,29.65,3.0x,423406
Leaph        [ÿproductÿdetailsÿ],Flower 3.5g,22583,9.78,32.04,3.3x,417010
Venspark        [ÿproductÿdetailsÿ],Topical,8108,9.79,28.21,2.9x,417326
Zenta Garden        [ÿproductÿdetailsÿ],Flower 3.5g,3112,9.8,28.51,2.9x,423681
Secret Gardens of Washington        [ÿproductÿdetailsÿ],Flower 2.0g,8296,9.82,25.9,2.6x,412431
Pacific Crown Cultivation        [ÿproductÿdetailsÿ],Flower 3.5g,2212,9.83,22.03,2.2x,415811
Platinum Leaf Society        [ÿproductÿdetailsÿ],Flower 3.5g,12824,9.84,30.2,3.1x,412744
Dynamic Processors        [ÿproductÿdetailsÿ],Topical,7018,9.84,33.52,3.4x,417163
Exotic Farms        [ÿproductÿdetailsÿ],Flower 3.5g,1582,9.85,28.22,2.9x,415932
Canna Organix        [ÿproductÿdetailsÿ],Concentrate 0.5g,16634,9.85,27.83,2.8x,415835
Sticky Budz        [ÿproductÿdetailsÿ],Flower 3.5g,1839,9.87,32.65,3.3x,412076
THC Farm        [ÿproductÿdetailsÿ],Concentrate 0.5g,2980,9.87,26.05,2.6x,416100
Sysco Pancho's        [ÿproductÿdetailsÿ],Flower 3.5g,15535,9.88,32.78,3.3x,415762
Forbidden Farms        [ÿproductÿdetailsÿ],Flower 7.0g,7635,9.88,23.77,2.4x,412274
Acme Acres LLC        [ÿproductÿdetailsÿ],Flower 7.0g,6654,9.9,30.67,3.1x,412892
Bbb Farms        [ÿproductÿdetailsÿ],Flower 3.5g,5783,9.92,29.49,3.0x,412601
Bondi Farms        [ÿproductÿdetailsÿ],Flower 3.5g,25850,9.93,32.59,3.3x,412141
Washington Agricultural And Techno-chemical        [ÿproductÿdetailsÿ],Concentrate 1.0g,1290,9.94,28.75,2.9x,415699
Alis Group        [ÿproductÿdetailsÿ],Flower 3.5g,36828,9.95,27.93,2.8x,415700
Rgl Industries        [ÿproductÿdetailsÿ],Flower 3.5g,46490,9.95,31.36,3.2x,416626
J.e.t.        [ÿproductÿdetailsÿ],Concentrate 1.0g,4167,9.95,26.52,2.7x,416990
Upper Skagit Ventures        [ÿproductÿdetailsÿ],Flower 3.5g,2194,9.97,28.36,2.8x,416027
Omg Sykes        [ÿproductÿdetailsÿ],Flower 3.5g,61757,9.98,28.06,2.8x,412720
Rolling Farms        [ÿproductÿdetailsÿ],Flower 3.5g,151720,9.98,31.97,3.2x,416113
Agro Couture        [ÿproductÿdetailsÿ],Flower 3.5g,44157,9.99,29.77,3.0x,417142
Freedom Farms        [ÿproductÿdetailsÿ],Concentrate 1.0g,14832,9.99,27.17,2.7x,413204
Pearl Extracts        [ÿproductÿdetailsÿ],Vape 0.25g,1760,10,32.68,3.3x,415768
Greenrush        [ÿproductÿdetailsÿ],Vape 0.5g,5800,10,30.38,3.0x,412295
Green Chiefs        [ÿproductÿdetailsÿ],Vape 0.5g,9000,10,28.39,2.8x,412672
Pdt Technologies        [ÿproductÿdetailsÿ],Vape 0.5g,4350,10,30.19,3.0x,415707
Dose Oil        [ÿproductÿdetailsÿ],Vape 0.5g,10410,10,28.93,2.9x,423842
The Plant Factory        [ÿproductÿdetailsÿ],Vape 1.0g,1800,10,29.69,3.0x,416827
Kokua Services        [ÿproductÿdetailsÿ],Flower 2.0g,7680,10,29.84,3.0x,412074
"Superdave Genetics, Terp Gawd        [ÿproductÿdetailsÿ]",Flower 2.0g,3260,10,24.03,2.4x,413223
Green Dreamer        [ÿproductÿdetailsÿ],Flower 2.0g,1160,10,26.27,2.6x,413469
Aurum Farms        [ÿproductÿdetailsÿ],Flower 2.0g,6800,10,30.06,3.0x,424484
Manastash Gardens        [ÿproductÿdetailsÿ],Flower 3.5g,1800,10,28.86,2.9x,413123
J D        [ÿproductÿdetailsÿ],Concentrate 0.25g,2110,10,30.25,3.0x,419136
Greenrush        [ÿproductÿdetailsÿ],Concentrate 0.5g,7070,10,30.55,3.1x,412295
Ionic        [ÿproductÿdetailsÿ],Concentrate 0.5g,3100,10,30.09,3.0x,415712
Heylo        [ÿproductÿdetailsÿ],Concentrate 0.5g,2400,10,32.62,3.3x,417288
M And R Distributing        [ÿproductÿdetailsÿ],Concentrate 1.0g,39150,10,28.42,2.8x,412258
WA Weed        [ÿproductÿdetailsÿ],Concentrate 1.0g,1700,10,29.29,2.9x,412363
Northwest 7 Point        [ÿproductÿdetailsÿ],Concentrate 1.0g,1710,10,26.07,2.6x,412441
Chiliwist Creek Farm        [ÿproductÿdetailsÿ],Concentrate 1.0g,4200,10,26.84,2.7x,413657
Nugreen        [ÿproductÿdetailsÿ],Concentrate 1.0g,1300,10,30.83,3.1x,413943
Svin Garden        [ÿproductÿdetailsÿ],Concentrate 1.0g,21160,10,27.56,2.8x,415820
Plan C Farms LLC        [ÿproductÿdetailsÿ],Concentrate 1.0g,15030,10,29.11,2.9x,416206
Forte Farms        [ÿproductÿdetailsÿ],Concentrate 1.0g,1200,10,35.35,3.5x,416431
Dandelion Farms        [ÿproductÿdetailsÿ],Concentrate 1.0g,7120,10,26.17,2.6x,417155
Fractal        [ÿproductÿdetailsÿ],Concentrate 1.0g,1190,10,28.22,2.8x,417364
Grx2        [ÿproductÿdetailsÿ],Concentrate 1.0g,1050,10,28.42,2.8x,424285
Dose Oil        [ÿproductÿdetailsÿ],Topical,1050,10,30.06,3.0x,423842
Sticky Budz        [ÿproductÿdetailsÿ],Topical,8480,10,29,2.9x,412076
Toucan Farms        [ÿproductÿdetailsÿ],Flower 3.5g,3454,10.01,31.54,3.1x,412741
Craft Elixirs        [ÿproductÿdetailsÿ],Concentrate 0.5g,3892,10.01,26.47,2.6x,415697
Dose Oil        [ÿproductÿdetailsÿ],Concentrate 1.0g,54697,10.01,29.05,2.9x,423842
Over the Top        [ÿproductÿdetailsÿ],Concentrate 1.0g,43527,10.03,30.68,3.1x,412056
The Lazy Bee Gardens        [ÿproductÿdetailsÿ],Concentrate 1.0g,8408,10.03,28.82,2.9x,412597
High End Farms        [ÿproductÿdetailsÿ],Flower 3.5g,3215,10.06,27.58,2.7x,414200
Artizen Cannabis Company        [ÿproductÿdetailsÿ],Vape 0.5g,91536,10.08,30.75,3.1x,413462
Nugreen        [ÿproductÿdetailsÿ],Flower 3.5g,7216,10.11,32.79,3.2x,413943
M And R Distributing        [ÿproductÿdetailsÿ],Concentrate 0.5g,5590,10.11,30.02,3.0x,412258
K&m Growers        [ÿproductÿdetailsÿ],Flower 7.0g,7194,10.12,28.72,2.8x,412249
Coastal Enterprises        [ÿproductÿdetailsÿ],Concentrate 1.0g,1772,10.12,32.46,3.2x,412408
Honu Enterprises        [ÿproductÿdetailsÿ],Flower 3.5g,48656,10.13,32.54,3.2x,412097
Bmf Washington        [ÿproductÿdetailsÿ],Concentrate 1.0g,97992,10.13,28.18,2.8x,412149
Hilltop Highgrade        [ÿproductÿdetailsÿ],Flower 3.5g,4634,10.16,29.56,2.9x,415958
Boggy Boon        [ÿproductÿdetailsÿ],Flower 3.5g,54616,10.21,30.75,3.0x,416935
Fc Processor-2        [ÿproductÿdetailsÿ],Vape 0.5g,18899,10.22,30.67,3.0x,413954
502 Processor's Group        [ÿproductÿdetailsÿ],Concentrate 0.5g,75951,10.22,30.77,3.0x,413478
Doc Croc        [ÿproductÿdetailsÿ],Flower 3.5g,41836,10.24,33.53,3.3x,413948
Silica Phoenix        [ÿproductÿdetailsÿ],Concentrate 1.0g,12837,10.24,33.97,3.3x,412236
Om Shiv        [ÿproductÿdetailsÿ],Flower 3.5g,4856,10.25,23.65,2.3x,412235
NW Herbal Gardens        [ÿproductÿdetailsÿ],Flower 3.5g,1031,10.25,33.13,3.2x,413215
Quincy Green        [ÿproductÿdetailsÿ],Flower 7.0g,6967,10.27,31.51,3.1x,412358
Conscious Cannabis        [ÿproductÿdetailsÿ],Concentrate 0.5g,24295,10.27,29.6,2.9x,416008
Bang's Cannabis Company        [ÿproductÿdetailsÿ],Flower 7.0g,17946,10.28,28.05,2.7x,412402
Royal Tree Gardens        [ÿproductÿdetailsÿ],Flower 2.0g,2750,10.29,27.49,2.7x,412425
North Gardens        [ÿproductÿdetailsÿ],Concentrate 1.0g,40028,10.29,28.66,2.8x,416448
Peace & Love Productions        [ÿproductÿdetailsÿ],Flower 3.5g,6528,10.3,27.68,2.7x,413193
Bmf Washington        [ÿproductÿdetailsÿ],Flower 3.5g,145702,10.31,28.92,2.8x,412149
WA Weed        [ÿproductÿdetailsÿ],Concentrate 0.5g,28260,10.31,28.07,2.7x,412363
Doctor And Crook        [ÿproductÿdetailsÿ],Flower 3.5g,15157,10.32,31.31,3.0x,416831
509 Da Kine        [ÿproductÿdetailsÿ],Flower 3.5g,6765,10.33,30,2.9x,412599
Groovy Greens        [ÿproductÿdetailsÿ],Concentrate 1.0g,1340,10.33,30.93,3.0x,416689
Evergreen Hydro Farms        [ÿproductÿdetailsÿ],Flower 3.5g,10402,10.36,32.28,3.1x,418524
Green Haven LLC        [ÿproductÿdetailsÿ],Flower 3.5g,111068,10.37,30.3,2.9x,421941
Rolling Farms        [ÿproductÿdetailsÿ],Concentrate 0.5g,19924,10.39,31.34,3.0x,416113
The Green Vault        [ÿproductÿdetailsÿ],Flower 3.5g,37623,10.4,31.75,3.1x,415711
Quantum Capital Advisors        [ÿproductÿdetailsÿ],Flower 7.0g,2502,10.4,38.12,3.7x,413156
Green Brothers Farms        [ÿproductÿdetailsÿ],Concentrate 1.0g,2434,10.41,33.78,3.2x,417950
Lucky Devil Farms        [ÿproductÿdetailsÿ],Flower 3.5g,42689,10.42,27.09,2.6x,414040
Winter Farms        [ÿproductÿdetailsÿ],Flower 3.5g,22712,10.45,32.72,3.1x,416130
Green Freedom        [ÿproductÿdetailsÿ],Flower 3.5g,27425,10.46,33.09,3.2x,412515
Leef        [ÿproductÿdetailsÿ],Flower 3.5g,14862,10.46,32.38,3.1x,413085
Amber Brick        [ÿproductÿdetailsÿ],Concentrate 1.0g,26045,10.46,28.75,2.7x,416929
Prince Farms        [ÿproductÿdetailsÿ],Flower 3.5g,12939,10.47,32.94,3.1x,422368
Green Freedom        [ÿproductÿdetailsÿ],Vape 0.5g,6870,10.48,28.88,2.8x,412515
Chiliwist Creek Farm        [ÿproductÿdetailsÿ],Flower 3.5g,37180,10.48,27.94,2.7x,413657
Cedar Creek Cannabis        [ÿproductÿdetailsÿ],Vape 0.5g,10562,10.5,33.49,3.2x,415971
Tropic Grow        [ÿproductÿdetailsÿ],Flower 3.5g,3832,10.5,27.64,2.6x,412106
Yield Farms        [ÿproductÿdetailsÿ],Flower 3.5g,2100,10.5,19.13,1.8x,412337
Old School        [ÿproductÿdetailsÿ],Flower 3.5g,1470,10.5,32.14,3.1x,413377
Laughing Grass Marijuana Production And Proce        [ÿproductÿdetailsÿ],Flower 3.5g,2205,10.5,32.31,3.1x,414145
Kush Farms        [ÿproductÿdetailsÿ],Flower 3.5g,5061,10.5,32.14,3.1x,414287
Meii        [ÿproductÿdetailsÿ],Flower 3.5g,9240,10.5,28.1,2.7x,416021
Fresh Kind Farms        [ÿproductÿdetailsÿ],Flower 3.5g,2415,10.5,31.28,3.0x,416039
O.b.c. LLC        [ÿproductÿdetailsÿ],Flower 3.5g,2678,10.5,34.73,3.3x,416544
Bella Jane's        [ÿproductÿdetailsÿ],Flower 3.5g,3108,10.5,34.88,3.3x,416762
Footprint Biosciences        [ÿproductÿdetailsÿ],Flower 7.0g,1260,10.5,33.09,3.2x,419152
Arbor Enterprises        [ÿproductÿdetailsÿ],Concentrate 1.0g,2006,10.5,29.46,2.8x,416043
Dank Inc.        [ÿproductÿdetailsÿ],Concentrate 1.0g,3476,10.5,28.82,2.7x,416677
Conscious Cannabis        [ÿproductÿdetailsÿ],Concentrate 1.0g,115841,10.51,31.33,3.0x,416008
Kali Products        [ÿproductÿdetailsÿ],Flower 7.0g,8694,10.52,38.53,3.7x,416973
Suspended Brands        [ÿproductÿdetailsÿ],Concentrate 1.0g,10185,10.53,29.1,2.8x,412132
Pcf Management        [ÿproductÿdetailsÿ],Flower 3.5g,15831,10.54,28.97,2.7x,412062
Winterlife        [ÿproductÿdetailsÿ],Flower 7.0g,1432,10.54,35.41,3.4x,412808
4evergreen Trees        [ÿproductÿdetailsÿ],Flower 3.5g,37247,10.55,30.64,2.9x,413855
Filucy Bay Farms        [ÿproductÿdetailsÿ],Flower 3.5g,7718,10.56,27.55,2.6x,415456
Eagle Tree Farms        [ÿproductÿdetailsÿ],Concentrate 1.0g,1088,10.56,31.19,3.0x,422190
Jbm Enterprises LLC        [ÿproductÿdetailsÿ],Vape 0.5g,35493,10.58,31.83,3.0x,414281
Kush Comfort Farms        [ÿproductÿdetailsÿ],Flower 3.5g,1949,10.58,32.84,3.1x,417735
Sitka Packaging        [ÿproductÿdetailsÿ],Preroll 3.0g,1390,10.6,33.2,3.1x,412952
El Rey De La Kush        [ÿproductÿdetailsÿ],Flower 3.5g,9691,10.6,31.86,3.0x,422324
502 Processor's Group        [ÿproductÿdetailsÿ],Vape 0.5g,7150,10.61,31.73,3.0x,413478
THC Farm        [ÿproductÿdetailsÿ],Flower 3.5g,26216,10.62,32.75,3.1x,416100
Leganjafairy        [ÿproductÿdetailsÿ],Concentrate 1.0g,3154,10.62,24.26,2.3x,415692
Stone Supply        [ÿproductÿdetailsÿ],Flower 7.0g,6948,10.63,28.75,2.7x,413463
The Green Company        [ÿproductÿdetailsÿ],Flower 3.5g,1334,10.64,41.41,3.9x,412403
Northwest Cannabis Solutions        [ÿproductÿdetailsÿ],Topical,35102,10.64,33.17,3.1x,412882
Leaph        [ÿproductÿdetailsÿ],Concentrate 1.0g,2858,10.66,34.83,3.3x,417010
Rochester Farms        [ÿproductÿdetailsÿ],Flower 3.5g,40504,10.67,30.07,2.8x,413002
Dandelion Farms        [ÿproductÿdetailsÿ],Flower 3.5g,10835,10.68,30.78,2.9x,417155
Suspended Brands        [ÿproductÿdetailsÿ],Flower 3.5g,89729,10.69,30.83,2.9x,412132
Going Green        [ÿproductÿdetailsÿ],Flower 3.5g,8405,10.73,29.5,2.7x,413110
Forbidden Farms        [ÿproductÿdetailsÿ],Flower 3.5g,25912,10.74,28.99,2.7x,412274
Budd's Sunny Days Growers        [ÿproductÿdetailsÿ],Flower 3.5g,3872,10.74,31.64,2.9x,412903
Puffin Farm        [ÿproductÿdetailsÿ],Vape 0.5g,11202,10.75,29.74,2.8x,413021
J D        [ÿproductÿdetailsÿ],Vape 0.5g,38945,10.75,31.34,2.9x,419136
Wow Weed        [ÿproductÿdetailsÿ],Flower 3.5g,4801,10.75,35.04,3.3x,413038
U4ik Gardens        [ÿproductÿdetailsÿ],Flower 3.5g,9607,10.75,31.46,2.9x,414272
Tranquil Forest        [ÿproductÿdetailsÿ],Flower 3.5g,4277,10.75,30.98,2.9x,415831
Lit Fuse Nursery        [ÿproductÿdetailsÿ],Flower 3.5g,1320,10.75,33.05,3.1x,417513
Suspended Brands        [ÿproductÿdetailsÿ],Concentrate 0.5g,3850,10.77,32.81,3.0x,412132
'oh' Mcdonald Farms        [ÿproductÿdetailsÿ],Concentrate 1.0g,5295,10.77,31.25,2.9x,413650
Hilltop Highgrade        [ÿproductÿdetailsÿ],Flower 7.0g,1852,10.79,33.98,3.2x,415958
Heylo        [ÿproductÿdetailsÿ],Vape 0.5g,2070,10.8,32.92,3.0x,417288
1937 Farms        [ÿproductÿdetailsÿ],Flower 3.5g,9336,10.8,31.9,3.0x,419820
Clandestine Consulting        [ÿproductÿdetailsÿ],Concentrate 1.0g,52642,10.8,29.92,2.8x,414039
Mno        [ÿproductÿdetailsÿ],Flower 3.5g,8906,10.81,31.41,2.9x,413090
Cultivar Farms        [ÿproductÿdetailsÿ],Concentrate 1.0g,2705,10.81,29.71,2.7x,417095
Agrijuana        [ÿproductÿdetailsÿ],Concentrate 1.0g,13258,10.82,32.5,3.0x,415998
Peace & Love Productions        [ÿproductÿdetailsÿ],Flower 7.0g,5363,10.86,28.26,2.6x,413193
Docandyeti's        [ÿproductÿdetailsÿ],Flower 3.5g,41645,10.88,31.41,2.9x,414041
Yava        [ÿproductÿdetailsÿ],Concentrate 0.5g,47747,10.88,32.4,3.0x,416510
Craft Elixirs        [ÿproductÿdetailsÿ],Vape 0.5g,10659,10.89,30.43,2.8x,415697
Jmr Sun Farms Ii        [ÿproductÿdetailsÿ],Flower 3.5g,2981,10.9,33.88,3.1x,412279
"Pacala,  Inc        [ÿproductÿdetailsÿ]",Flower 3.5g,12654,10.9,31.18,2.9x,415970
Rainier Acres        [ÿproductÿdetailsÿ],Concentrate 1.0g,4410,10.91,29.06,2.7x,416942
M And R Distributing        [ÿproductÿdetailsÿ],Flower 3.5g,93243,10.92,33.44,3.1x,412258
The Sunshine Tiki Hut        [ÿproductÿdetailsÿ],Flower 3.5g,2981,10.93,33.89,3.1x,417198
Sunshine Farming        [ÿproductÿdetailsÿ],Flower 3.5g,96586,10.94,33.65,3.1x,412869
Doctor And Crook        [ÿproductÿdetailsÿ],Concentrate 1.0g,2970,10.95,30.39,2.8x,416831
Yava        [ÿproductÿdetailsÿ],Vape 0.5g,6633,10.97,33.95,3.1x,416510
Suspended Brands        [ÿproductÿdetailsÿ],Vape 0.5g,20062,10.98,31.37,2.9x,412132
