Business,Category,Wholesale Sales,Avg Wholesale Price,Avg Retail Price With Tax,Avg Markup With Tax,License
Thcbd        [ÿproductÿdetailsÿ],Flower 7.0g,6352,17.45,55.8,3.2x,413131
W.o.w. Industries        [ÿproductÿdetailsÿ],Flower 14.0g,2764,17.45,48.32,2.8x,413922
Hidden Valley Farms        [ÿproductÿdetailsÿ],Flower 7.0g,2170,17.5,51.12,2.9x,412316
Super Natural        [ÿproductÿdetailsÿ],Flower 7.0g,1750,17.5,51.35,2.9x,414146
Sourface        [ÿproductÿdetailsÿ],Flower 14.0g,8540,17.5,51.2,2.9x,412679
Xtracted Labs        [ÿproductÿdetailsÿ],Concentrate 1.0g,154501,17.54,45.27,2.6x,412347
Green Freedom        [ÿproductÿdetailsÿ],Flower 7.0g,39306,17.57,48,2.7x,412515
Oleum Extracts        [ÿproductÿdetailsÿ],Concentrate 1.0g,179196,17.61,46,2.6x,412991
Poorman Enterprises        [ÿproductÿdetailsÿ],Flower 7.0g,3939,17.62,49.74,2.8x,415921
Serenity Gardens        [ÿproductÿdetailsÿ],Flower 14.0g,5306,17.63,59.42,3.4x,416194
Kush Farms        [ÿproductÿdetailsÿ],Flower 7.0g,2099,17.7,46.66,2.6x,414287
Agrijuana        [ÿproductÿdetailsÿ],Flower 7.0g,30650,17.73,61.63,3.5x,415998
Curious Crow Cannabis        [ÿproductÿdetailsÿ],Flower 28.0g,1065,17.75,73.77,4.2x,416657
Northwest Greenery        [ÿproductÿdetailsÿ],Flower 7.0g,2290,17.78,64.3,3.6x,415937
Olympic Growers        [ÿproductÿdetailsÿ],Flower 28.0g,9192,17.78,58.65,3.3x,412147
Saturn Group        [ÿproductÿdetailsÿ],Vape 1.0g,4915,17.85,42.8,2.4x,412112
D And L Enterprises        [ÿproductÿdetailsÿ],Flower 14.0g,3438,17.86,61.56,3.4x,416400
Deepwater Botanicals        [ÿproductÿdetailsÿ],Flower 7.0g,1875,17.87,47.64,2.7x,412154
Royal Tree Gardens        [ÿproductÿdetailsÿ],Flower 3.5g,81263,17.89,48.61,2.7x,412425
Kokua Services        [ÿproductÿdetailsÿ],Flower 3.5g,38766,17.98,50.32,2.8x,412074
Omg Sykes        [ÿproductÿdetailsÿ],Flower 7.0g,5940,17.98,53.07,3.0x,412720
Puffin Farm        [ÿproductÿdetailsÿ],Vape 1.0g,2376,18,48.04,2.7x,413021
Top Shelf        [ÿproductÿdetailsÿ],Vape 1.0g,4860,18,46.72,2.6x,423396
Washington Source        [ÿproductÿdetailsÿ],Flower 14.0g,3790,18,51.76,2.9x,418443
Pearl Extracts        [ÿproductÿdetailsÿ],Vape 1.0g,7718,18.02,50.81,2.8x,415768
Rochester Farms        [ÿproductÿdetailsÿ],Flower 7.0g,2292,18.05,54.37,3.0x,413002
Buddy Boy Farms        [ÿproductÿdetailsÿ],Flower 7.0g,24529,18.13,52.39,2.9x,412053
Cannasol Farms        [ÿproductÿdetailsÿ],Flower 7.0g,7322,18.25,68.66,3.8x,412240
Pingston Creek Botanical        [ÿproductÿdetailsÿ],Flower 7.0g,1668,18.28,52.83,2.9x,412826
Botanica Seattle        [ÿproductÿdetailsÿ],Flower 3.5g,2643,18.36,48.49,2.6x,412723
Kokua Services        [ÿproductÿdetailsÿ],Concentrate 1.0g,57389,18.37,45.2,2.5x,412074
Firebros        [ÿproductÿdetailsÿ],Flower 3.5g,17824,18.38,48.85,2.7x,416025
Upper Skagit Ventures        [ÿproductÿdetailsÿ],Flower 7.0g,1663,18.48,47.64,2.6x,416027
Tj's Organics        [ÿproductÿdetailsÿ],Flower 3.5g,14264,18.5,45.31,2.4x,416941
Monkey Grass Farms        [ÿproductÿdetailsÿ],Flower 7.0g,6664,18.6,56.53,3.0x,412618
Doctor And Crook        [ÿproductÿdetailsÿ],Flower 7.0g,2616,18.62,54.37,2.9x,416831
J D        [ÿproductÿdetailsÿ],Vape 1.0g,11297,18.63,55.38,3.0x,419136
Over the Top        [ÿproductÿdetailsÿ],Flower 7.0g,20786,18.64,56.94,3.1x,412056
Growstate-one        [ÿproductÿdetailsÿ],Flower 7.0g,1032,18.67,42.97,2.3x,414395
Lopez And Orr Co        [ÿproductÿdetailsÿ],Flower 7.0g,5520,18.67,54.35,2.9x,417295
The Plant Factory        [ÿproductÿdetailsÿ],Flower 7.0g,1580,18.73,51.72,2.8x,416827
Fairwinds Manufacturing        [ÿproductÿdetailsÿ],Vape 1.0g,1310,18.8,57.97,3.1x,414286
Fourdub        [ÿproductÿdetailsÿ],Flower 7.0g,4853,18.83,56.2,3.0x,413165
K&m Growers        [ÿproductÿdetailsÿ],Flower 14.0g,2815,18.84,54.84,2.9x,412249
Edgemont Group        [ÿproductÿdetailsÿ],Flower 7.0g,34469,18.88,56.5,3.0x,422993
Red Frog        [ÿproductÿdetailsÿ],Flower 7.0g,3850,18.89,56.58,3.0x,412437
Two Heads Co.        [ÿproductÿdetailsÿ],Concentrate 1.0g,35541,18.9,49.92,2.6x,412904
Virtual Services        [ÿproductÿdetailsÿ],Concentrate 0.5g,15690,18.98,49.18,2.6x,412073
Virtual Services        [ÿproductÿdetailsÿ],Vape 0.5g,3116,19,50.62,2.7x,412073
The Lazy Bee Gardens        [ÿproductÿdetailsÿ],Flower 7.0g,2168,19,53.48,2.8x,412597
Inland Empire Growing        [ÿproductÿdetailsÿ],Flower 7.0g,6900,19.04,57.14,3.0x,412760
502 Processor's Group        [ÿproductÿdetailsÿ],Flower 14.0g,5824,19.09,62.73,3.3x,413478
Og Farms        [ÿproductÿdetailsÿ],Flower 7.0g,25319,19.14,56.38,2.9x,412687
Bondi Farms        [ÿproductÿdetailsÿ],Flower 7.0g,16632,19.19,59.94,3.1x,412141
U4ik Gardens        [ÿproductÿdetailsÿ],Flower 7.0g,6545,19.25,56.23,2.9x,414272
Green Haven LLC        [ÿproductÿdetailsÿ],Flower 7.0g,15620,19.4,57.02,2.9x,421941
Bella Jane's        [ÿproductÿdetailsÿ],Flower 7.0g,2590,19.44,56.71,2.9x,416762
Grow Op Farms        [ÿproductÿdetailsÿ],Vape 1.0g,33070,19.5,54.09,2.8x,413287
Blc        [ÿproductÿdetailsÿ],Flower 7.0g,1722,19.6,44.47,2.3x,425046
Quality Brand        [ÿproductÿdetailsÿ],Flower 7.0g,7382,19.67,62.08,3.2x,417229
Avitas        [ÿproductÿdetailsÿ],Vape 1.0g,41960,19.72,54.82,2.8x,412759
Green Chiefs        [ÿproductÿdetailsÿ],Flower 7.0g,4644,19.81,56.12,2.8x,412672
Lucky Devil Farms        [ÿproductÿdetailsÿ],Flower 7.0g,3150,19.83,25.79,1.3x,414040
Double Dutch        [ÿproductÿdetailsÿ],Flower 7.0g,3346,19.88,60.09,3.0x,413084
Okanogan Natural Farms        [ÿproductÿdetailsÿ],Flower 14.0g,8662,19.95,56.45,2.8x,413170
Orgrow        [ÿproductÿdetailsÿ],Flower 7.0g,4598,19.97,55.81,2.8x,412784
Suspended Brands        [ÿproductÿdetailsÿ],Flower 7.0g,4550,19.98,61.35,3.1x,412132
Jbm Enterprises LLC        [ÿproductÿdetailsÿ],Flower 7.0g,11800,20,57.04,2.9x,414281
Exotic Farms        [ÿproductÿdetailsÿ],Flower 7.0g,2700,20,57.96,2.9x,415932
Mountain High Garden        [ÿproductÿdetailsÿ],Flower 7.0g,1000,20,59.42,3.0x,415955
Licensee 420278 is no longer active        [ÿproductÿdetailsÿ],Flower 7.0g,1600,20,58.24,2.9x,420278
Shelby Eckroth        [ÿproductÿdetailsÿ],Flower 14.0g,1280,20,57.33,2.9x,416968
C Block Group        [ÿproductÿdetailsÿ],Flower 28.0g,1180,20,55.75,2.8x,412728
Harmony Farms        [ÿproductÿdetailsÿ],Concentrate 1.0g,3240,20,59.59,3.0x,415449
M And R Distributing        [ÿproductÿdetailsÿ],Flower 7.0g,18028,20.02,57.37,2.9x,412258
Cascade Crops        [ÿproductÿdetailsÿ],Flower 7.0g,1761,20.04,56.71,2.8x,412077
Sunshine Farming        [ÿproductÿdetailsÿ],Flower 7.0g,24923,20.13,63.2,3.1x,412869
G-7 Grow        [ÿproductÿdetailsÿ],Flower 14.0g,2865,20.17,59.56,3.0x,417526
Natural Mystic Farms        [ÿproductÿdetailsÿ],Flower 14.0g,4194,20.28,68.54,3.4x,412155
Billows of Haze        [ÿproductÿdetailsÿ],Flower 7.0g,3520,20.29,46.03,2.3x,417631
Sound Cannabis        [ÿproductÿdetailsÿ],Flower 7.0g,3604,20.3,63.27,3.1x,417237
The Green Vault        [ÿproductÿdetailsÿ],Flower 7.0g,3108,20.37,58.65,2.9x,415711
Evergreen Hydro Farms        [ÿproductÿdetailsÿ],Infused,1432,20.38,61.39,3.0x,418524
Rgl Industries        [ÿproductÿdetailsÿ],Flower 7.0g,8778,20.42,64.05,3.1x,416626
Budco Farms        [ÿproductÿdetailsÿ],Flower 7.0g,4054,20.43,62.03,3.0x,412902
509 Da Kine        [ÿproductÿdetailsÿ],Flower 7.0g,1709,20.48,60.85,3.0x,412599
Happy Trailz        [ÿproductÿdetailsÿ],Flower 7.0g,1166,20.48,54.44,2.7x,416744
Boggy Boon        [ÿproductÿdetailsÿ],Flower 7.0g,10091,20.52,63.2,3.1x,416935
Emerald Peaks        [ÿproductÿdetailsÿ],Flower 7.0g,4640,20.68,62.43,3.0x,416198
Hazy Daze        [ÿproductÿdetailsÿ],Flower 7.0g,6115,20.72,55.44,2.7x,412452
El Rey De La Kush        [ÿproductÿdetailsÿ],Flower 7.0g,2426,20.75,58.44,2.8x,422324
Sysco Pancho's        [ÿproductÿdetailsÿ],Flower 7.0g,4791,20.92,67.58,3.2x,415762
Quality Growers        [ÿproductÿdetailsÿ],Flower 14.0g,18657,20.96,55.97,2.7x,417338
Green Dreamer        [ÿproductÿdetailsÿ],Flower 3.5g,8106,21,50.64,2.4x,413469
Superior Harvest        [ÿproductÿdetailsÿ],Flower 14.0g,1113,21,90.76,4.3x,416977
Avitas        [ÿproductÿdetailsÿ],Concentrate 1.0g,18832,21.01,54.48,2.6x,412759
Winter Farms        [ÿproductÿdetailsÿ],Flower 7.0g,3096,21.08,55.63,2.6x,416130
Evergreen Production        [ÿproductÿdetailsÿ],Flower 7.0g,7665,21.09,62.23,3.0x,412815
Oz Gardenz        [ÿproductÿdetailsÿ],Flower 14.0g,4896,21.11,72.35,3.4x,413434
Diosa Verde        [ÿproductÿdetailsÿ],Flower 7.0g,1961,21.12,70.72,3.3x,412594
Mj Productions        [ÿproductÿdetailsÿ],Flower 7.0g,3861,21.16,66.15,3.1x,412109
Platinum Gardens        [ÿproductÿdetailsÿ],Flower 7.0g,3145,21.25,67.76,3.2x,417200
Vulcan Mountain Farm        [ÿproductÿdetailsÿ],Flower 28.0g,2376,21.29,71.45,3.4x,413711
Northwest Preferred        [ÿproductÿdetailsÿ],Flower 7.0g,3724,21.35,54.12,2.5x,417127
Perma        [ÿproductÿdetailsÿ],Topical,3492,21.39,40.54,1.9x,416124
Inflorescence        [ÿproductÿdetailsÿ],Flower 7.0g,4865,21.43,65.76,3.1x,415156
Ninja Gardens        [ÿproductÿdetailsÿ],Flower 14.0g,15426,21.45,61.05,2.8x,417001
Manna Production        [ÿproductÿdetailsÿ],Flower 7.0g,6241,21.48,68.82,3.2x,412678
Washington Bud Company        [ÿproductÿdetailsÿ],Flower 7.0g,4240,21.54,66.48,3.1x,412752
Cascadia Gardens        [ÿproductÿdetailsÿ],Flower 7.0g,9366,21.54,65.26,3.0x,412964
Cannaman Farms        [ÿproductÿdetailsÿ],Flower 7.0g,1249,21.57,66.9,3.1x,419969
Top Shelf        [ÿproductÿdetailsÿ],Flower 7.0g,28819,21.58,68.64,3.2x,423396
Experience Organics        [ÿproductÿdetailsÿ],Flower 7.0g,1230,21.62,60.13,2.8x,412072
Sticky Budz        [ÿproductÿdetailsÿ],Flower 7.0g,1318,21.66,70.42,3.3x,412076
Cowlitz County Cannabis Cultivation        [ÿproductÿdetailsÿ],Flower 14.0g,42035,21.73,64.19,3.0x,416502
Zenta Garden        [ÿproductÿdetailsÿ],Flower 7.0g,1124,21.75,61.74,2.8x,423681
Evergrow Northwest        [ÿproductÿdetailsÿ],Flower 7.0g,2816,22,62.14,2.8x,416804
Vancouver Weed Company        [ÿproductÿdetailsÿ],Concentrate 1.0g,4620,22,39.21,1.8x,416184
Puffin Farm        [ÿproductÿdetailsÿ],Flower 7.0g,2156,22.05,66.98,3.0x,413021
4evergreen Trees        [ÿproductÿdetailsÿ],Flower 7.0g,7356,22.26,56.55,2.5x,413855
Wicked Weed        [ÿproductÿdetailsÿ],Flower 7.0g,8060,22.33,66.97,3.0x,416155
Medusa Gardens        [ÿproductÿdetailsÿ],Flower 14.0g,8466,22.4,66.51,3.0x,412294
Rootworx        [ÿproductÿdetailsÿ],Flower 7.0g,4863,22.44,62.32,2.8x,413665
Ltdn Resources        [ÿproductÿdetailsÿ],Flower 7.0g,3742,22.47,43.05,1.9x,415793
The Sunshine Tiki Hut        [ÿproductÿdetailsÿ],Flower 7.0g,1035,22.5,67.3,3.0x,417198
Growing Like a Weed        [ÿproductÿdetailsÿ],Flower 7.0g,4012,22.56,60.96,2.7x,419128
Knights Hemplar        [ÿproductÿdetailsÿ],Flower 7.0g,8636,22.57,62.8,2.8x,412341
Green Acre Pharms        [ÿproductÿdetailsÿ],Flower 7.0g,12726,22.71,67.06,3.0x,413099
Funky Farms        [ÿproductÿdetailsÿ],Flower 7.0g,1820,22.75,60.79,2.7x,412743
Golden Tree        [ÿproductÿdetailsÿ],Flower 7.0g,18928,22.75,71.03,3.1x,416107
Walden Cannabis        [ÿproductÿdetailsÿ],Flower 14.0g,6311,22.79,74.49,3.3x,412024
Thcbd        [ÿproductÿdetailsÿ],Flower 14.0g,3135,22.81,48.7,2.1x,413131
Dutch Brothers        [ÿproductÿdetailsÿ],Flower 7.0g,4676,22.82,70.5,3.1x,412246
Fireweed Farms        [ÿproductÿdetailsÿ],Flower 14.0g,1095,22.83,70.87,3.1x,417794
Going Green        [ÿproductÿdetailsÿ],Flower 7.0g,6032,22.87,53.83,2.4x,413110
Mt. Baker Gardens        [ÿproductÿdetailsÿ],Flower 14.0g,20340,22.89,70.78,3.1x,415917
Fresh Kind Farms        [ÿproductÿdetailsÿ],Flower 7.0g,2933,22.93,59.35,2.6x,416039
Acme Acres LLC        [ÿproductÿdetailsÿ],Flower 14.0g,3541,22.93,72.3,3.2x,412892
Canna Organix        [ÿproductÿdetailsÿ],Flower 7.0g,14260,23,69.33,3.0x,415835
Northwest Grown Products        [ÿproductÿdetailsÿ],Flower 7.0g,4743,23.1,64.75,2.8x,416462
Circanna        [ÿproductÿdetailsÿ],Vape 1.0g,20895,23.12,65.26,2.8x,413174
J.e.t.        [ÿproductÿdetailsÿ],Flower 7.0g,1867,23.2,66.93,2.9x,416990
Arbor Enterprises        [ÿproductÿdetailsÿ],Flower 7.0g,2005,23.31,65.9,2.8x,416043
Crystal Forest Farms        [ÿproductÿdetailsÿ],Flower 7.0g,2244,23.38,55.82,2.4x,415694
Sweetwater Farms        [ÿproductÿdetailsÿ],Flower 7.0g,13560,23.4,66.39,2.8x,424256
Okanogan Natural Farms        [ÿproductÿdetailsÿ],Flower 28.0g,6124,23.41,80.1,3.4x,413170
Green Island Growers        [ÿproductÿdetailsÿ],Flower 7.0g,3601,23.46,65.78,2.8x,412950
Evergreen Hydro Farms        [ÿproductÿdetailsÿ],Flower 7.0g,1338,23.54,71.88,3.1x,418524
Spinning Heads        [ÿproductÿdetailsÿ],Flower 7.0g,20372,23.58,67.4,2.9x,413718
Saturn Group        [ÿproductÿdetailsÿ],Flower 7.0g,8628,23.67,70.92,3.0x,412112
Oberfelder Holdings        [ÿproductÿdetailsÿ],Flower 14.0g,1591,23.67,66.25,2.8x,412286
Northwest Cannabis Solutions        [ÿproductÿdetailsÿ],Flower 7.0g,103726,23.69,65.27,2.8x,412882
Trail Blazin Productions        [ÿproductÿdetailsÿ],Flower 7.0g,9021,23.7,70.69,3.0x,412082
Northwest Finest        [ÿproductÿdetailsÿ],Flower 7.0g,1671,23.7,65.06,2.7x,416499
Gecko Growers        [ÿproductÿdetailsÿ],Flower 14.0g,1866,23.78,76.52,3.2x,412135
Rainier Acres        [ÿproductÿdetailsÿ],Flower 7.0g,7169,23.79,68.89,2.9x,416942
Central Farms LLC        [ÿproductÿdetailsÿ],Flower 14.0g,11236,23.79,66.84,2.8x,412792
Circanna        [ÿproductÿdetailsÿ],Concentrate 1.0g,11175,23.89,62.09,2.6x,413174
Cordus        [ÿproductÿdetailsÿ],Flower 14.0g,7563,23.92,71.34,3.0x,418921
Hill Top Growers        [ÿproductÿdetailsÿ],Flower 14.0g,3000,24,58.58,2.4x,425153
Lopez And Orr Co        [ÿproductÿdetailsÿ],Flower 28.0g,4800,24,94.65,3.9x,417295
Virginia Enterprises        [ÿproductÿdetailsÿ],Flower 14.0g,14793,24.02,70.15,2.9x,416539
Treedom        [ÿproductÿdetailsÿ],Flower 7.0g,18129,24.04,59.81,2.5x,413920
Salish Sea Industries        [ÿproductÿdetailsÿ],Flower 14.0g,1542,24.1,73.17,3.0x,413942
G&s Greenery        [ÿproductÿdetailsÿ],Flower 7.0g,3249,24.13,69.59,2.9x,415986
Nettles Unlimited        [ÿproductÿdetailsÿ],Flower 7.0g,5347,24.17,74.54,3.1x,412762
Cannaseur's Choice        [ÿproductÿdetailsÿ],Flower 7.0g,24673,24.21,73.68,3.0x,416908
Artizen Cannabis Company        [ÿproductÿdetailsÿ],Flower 7.0g,86391,24.22,71.7,3.0x,413462
Daring Farms        [ÿproductÿdetailsÿ],Flower 14.0g,3960,24.3,52.05,2.1x,415881
Klaritie Farms        [ÿproductÿdetailsÿ],Flower 7.0g,4498,24.41,68.91,2.8x,419959
Hells Canyon Cannabis Company        [ÿproductÿdetailsÿ],Flower 7.0g,2340,24.45,72.47,3.0x,417202
Peak Supply        [ÿproductÿdetailsÿ],Flower 14.0g,1189,24.45,106.45,4.4x,413077
Washington's Best        [ÿproductÿdetailsÿ],Flower 7.0g,28361,24.46,71.09,2.9x,416199
Mt Baker Homegrown        [ÿproductÿdetailsÿ],Flower 7.0g,7637,24.49,68.37,2.8x,412500
Bulldog Weed        [ÿproductÿdetailsÿ],Flower 7.0g,3724,24.5,70.7,2.9x,412050
Pure Green Cross WA        [ÿproductÿdetailsÿ],Flower 7.0g,1029,24.5,62.85,2.6x,412855
Blue Roots Cannabis        [ÿproductÿdetailsÿ],Flower 7.0g,17052,24.5,68.41,2.8x,413075
The High Road        [ÿproductÿdetailsÿ],Flower 7.0g,3798,24.5,70.66,2.9x,415739
Green Bluff Greenhouse        [ÿproductÿdetailsÿ],Flower 7.0g,1078,24.5,72.54,3.0x,417398
Cascade Growers        [ÿproductÿdetailsÿ],Flower 14.0g,1029,24.5,49.93,2.0x,412180
Twenty Plus        [ÿproductÿdetailsÿ],Flower 14.0g,2866,24.5,75.82,3.1x,413088
Be Kind Buds        [ÿproductÿdetailsÿ],Flower 14.0g,1176,24.5,66.74,2.7x,416353
Fire House Productions        [ÿproductÿdetailsÿ],Flower 7.0g,9611,24.52,65.77,2.7x,421103
Surefire Growers        [ÿproductÿdetailsÿ],Flower 7.0g,10353,24.58,67.54,2.7x,415813
Forbidden Farms        [ÿproductÿdetailsÿ],Flower 14.0g,5624,24.62,51.51,2.1x,412274
Oleum Extracts        [ÿproductÿdetailsÿ],Vape 1.0g,3900,24.9,66.69,2.7x,412991
Lopez And Orr Co        [ÿproductÿdetailsÿ],Flower 14.0g,6272,24.9,67.09,2.7x,417295
THC Farm        [ÿproductÿdetailsÿ],Flower 7.0g,3568,24.96,69.8,2.8x,416100
Evergreen Production        [ÿproductÿdetailsÿ],Flower 7.0g,2428,24.97,64.06,2.6x,416601
Ladera Farms        [ÿproductÿdetailsÿ],Flower 14.0g,1165,24.97,72.68,2.9x,417301
Stryps        [ÿproductÿdetailsÿ],Flower 28.0g,1625,25,72.59,2.9x,417285
Quality Growers        [ÿproductÿdetailsÿ],Flower 28.0g,2750,25,74.59,3.0x,417338
"Mrs Green Jeans & the Captain, LLC        [ÿproductÿdetailsÿ]",Flower 28.0g,3000,25,75.16,3.0x,423373
Dna Gardens        [ÿproductÿdetailsÿ],Flower 7.0g,4450,25.06,73.34,2.9x,413464
Biochron        [ÿproductÿdetailsÿ],Flower 7.0g,2840,25.17,64.53,2.6x,416641
Doc Croc        [ÿproductÿdetailsÿ],Flower 7.0g,5689,25.18,63.61,2.5x,413948
Deepwater Botanicals        [ÿproductÿdetailsÿ],Flower 14.0g,1722,25.2,81.15,3.2x,412154
Pacific Northwest Growers        [ÿproductÿdetailsÿ],Flower 7.0g,3129,25.23,69.55,2.8x,412068
Olympic Mountain Man Farm        [ÿproductÿdetailsÿ],Flower 7.0g,1316,25.26,66.03,2.6x,413001
Auricag        [ÿproductÿdetailsÿ],Flower 7.0g,1011,25.27,71.16,2.8x,412118
Fine Detail Greenway        [ÿproductÿdetailsÿ],Flower 7.0g,5165,25.29,73.66,2.9x,412400
Kush Valley        [ÿproductÿdetailsÿ],Flower 14.0g,4761,25.32,65.58,2.6x,416606
High Five Farms        [ÿproductÿdetailsÿ],Flower 14.0g,3896,25.33,73.73,2.9x,416746
White Star        [ÿproductÿdetailsÿ],Flower 14.0g,38935,25.38,59.97,2.4x,416579
Vashon Island Organics        [ÿproductÿdetailsÿ],Flower 28.0g,1043,25.38,54.21,2.1x,414235
Wow Weed        [ÿproductÿdetailsÿ],Flower 28.0g,11085,25.4,81.65,3.2x,413038
Raven        [ÿproductÿdetailsÿ],Flower 7.0g,5624,25.5,69.6,2.7x,417698
Docandyeti's        [ÿproductÿdetailsÿ],Flower 7.0g,1840,25.55,76.41,3.0x,414041
Pacific Glo        [ÿproductÿdetailsÿ],Flower 7.0g,1067,25.55,54.91,2.1x,422928
Walden        [ÿproductÿdetailsÿ],Flower 14.0g,2162,25.68,70.84,2.8x,416445
Salish Sativas        [ÿproductÿdetailsÿ],Flower 7.0g,4204,25.79,74.02,2.9x,415914
Red Ridge Farmns        [ÿproductÿdetailsÿ],Flower 7.0g,7004,25.81,64.97,2.5x,412627
Downtown Cannabis Company        [ÿproductÿdetailsÿ],Flower 7.0g,7841,25.83,72.64,2.8x,420213
Bmf Washington        [ÿproductÿdetailsÿ],Flower 14.0g,22020,25.86,74.35,2.9x,412149
Sugarleaf Farm        [ÿproductÿdetailsÿ],Flower 7.0g,9134,25.93,72.28,2.8x,423406
Jbc Farms        [ÿproductÿdetailsÿ],Flower 14.0g,1040,26,74.89,2.9x,412196
NW Connoisseurs        [ÿproductÿdetailsÿ],Flower 7.0g,1610,26.06,73.56,2.8x,421766
Rock Island Farm        [ÿproductÿdetailsÿ],Flower 7.0g,11907,26.06,68.99,2.6x,425023
Hang Roots        [ÿproductÿdetailsÿ],Flower 7.0g,4042,26.08,72.62,2.8x,415771
Lifted Holdings        [ÿproductÿdetailsÿ],Flower 7.0g,10167,26.12,72.03,2.8x,417174
Harmony Farms        [ÿproductÿdetailsÿ],Flower 7.0g,2622,26.21,82.18,3.1x,415449
Bacons Buds        [ÿproductÿdetailsÿ],Flower 7.0g,7639,26.25,77.92,3.0x,412288
Freya Farm        [ÿproductÿdetailsÿ],Flower 7.0g,1286,26.25,75.76,2.9x,416690
Olympus Horticulture        [ÿproductÿdetailsÿ],Flower 7.0g,19712,26.43,70.11,2.7x,413107
Wildfire Cannabis Company        [ÿproductÿdetailsÿ],Flower 14.0g,3226,26.59,63.91,2.4x,416902
Jv Ranch        [ÿproductÿdetailsÿ],Flower 28.0g,1995,26.6,66.83,2.5x,416125
Emerald City Growers        [ÿproductÿdetailsÿ],Flower 14.0g,15714,26.94,84.04,3.1x,416433
Virginia Company        [ÿproductÿdetailsÿ],Flower 7.0g,15029,26.99,74.05,2.7x,414038
Leef        [ÿproductÿdetailsÿ],Flower 14.0g,5484,27.1,78.02,2.9x,413085
Mas Farms        [ÿproductÿdetailsÿ],Flower 7.0g,1818,27.12,82.29,3.0x,414232
Root Down        [ÿproductÿdetailsÿ],Flower 7.0g,11331,27.18,77.12,2.8x,412273
Cedar Creek Cannabis        [ÿproductÿdetailsÿ],Flower 7.0g,17924,27.31,80.19,2.9x,415971
Seattle's Private Reserve        [ÿproductÿdetailsÿ],Flower 7.0g,14685,27.31,76.02,2.8x,417068
Sgb        [ÿproductÿdetailsÿ],Flower 7.0g,2149,27.36,77.89,2.8x,412621
Origens        [ÿproductÿdetailsÿ],Flower 7.0g,5466,27.41,78.85,2.9x,412891
Agro Technic        [ÿproductÿdetailsÿ],Flower 28.0g,8918,27.51,79.64,2.9x,412266
Treehawk Farms        [ÿproductÿdetailsÿ],Flower 7.0g,11939,27.53,75.08,2.7x,412193
Hannah Industries        [ÿproductÿdetailsÿ],Flower 7.0g,41751,27.58,76.84,2.8x,424223
Greenrush        [ÿproductÿdetailsÿ],Flower 7.0g,1610,27.59,76.78,2.8x,412295
Premier Cannabis        [ÿproductÿdetailsÿ],Flower 7.0g,3255,27.7,79.3,2.9x,416062
Forte Farms        [ÿproductÿdetailsÿ],Flower 7.0g,5128,27.71,78.54,2.8x,416431
Lilac City Gardens        [ÿproductÿdetailsÿ],Flower 7.0g,8334,27.81,95.5,3.4x,415719
Viva Cannabis        [ÿproductÿdetailsÿ],Flower 28.0g,13289,27.88,76.49,2.7x,416609
Grow Op Farms        [ÿproductÿdetailsÿ],Flower 7.0g,78817,27.99,78.4,2.8x,413287
Plan C Farms LLC        [ÿproductÿdetailsÿ],Flower 7.0g,5516,28,73.31,2.6x,416206
Project M        [ÿproductÿdetailsÿ],Flower 7.0g,4676,28,79.22,2.8x,417168
New Leaf Enterprises        [ÿproductÿdetailsÿ],Flower 14.0g,1960,28,72.36,2.6x,412070
Alphapheno        [ÿproductÿdetailsÿ],Flower 14.0g,1260,28,83.11,3.0x,412104
Northwest Harvesting Co        [ÿproductÿdetailsÿ],Flower 14.0g,6720,28,67.41,2.4x,412435
Twelfth Man Mary LLC        [ÿproductÿdetailsÿ],Flower 14.0g,1218,28,75.7,2.7x,412616
The Four Twenty Collection        [ÿproductÿdetailsÿ],Flower 14.0g,1568,28,69.47,2.5x,413134
The Happy Crowd        [ÿproductÿdetailsÿ],Flower 14.0g,11480,28,48.76,1.7x,416843
Driftwood Farms Greenbluff        [ÿproductÿdetailsÿ],Flower 28.0g,2268,28,95.55,3.4x,412442
Gensys One        [ÿproductÿdetailsÿ],Flower 28.0g,13440,28,80.63,2.9x,412593
"Pacala,  Inc        [ÿproductÿdetailsÿ]",Flower 28.0g,1400,28,76.5,2.7x,415970
Gabriel        [ÿproductÿdetailsÿ],Flower 7.0g,16322,28.04,71.97,2.6x,415997
Okanogan Valley Nursery        [ÿproductÿdetailsÿ],Flower 28.0g,5874,28.05,117.2,4.2x,412262
Khush Kush        [ÿproductÿdetailsÿ],Flower 7.0g,4716,28.2,79.5,2.8x,413145
Seven Blades Northwest        [ÿproductÿdetailsÿ],Flower 14.0g,1060,28.57,84.42,3.0x,422227
Green Freedom        [ÿproductÿdetailsÿ],Flower 14.0g,14450,28.72,70.58,2.5x,412515
THC Partners        [ÿproductÿdetailsÿ],Flower 7.0g,12993,28.73,82.2,2.9x,415987
Clandestine Consulting        [ÿproductÿdetailsÿ],Flower 7.0g,18442,28.79,76.9,2.7x,414039
Sound Cannabis        [ÿproductÿdetailsÿ],Flower 14.0g,10598,28.96,90.79,3.1x,417237
Klaritie Farms        [ÿproductÿdetailsÿ],Flower 14.0g,7169,29.02,86.39,3.0x,419959
Hazy Daze        [ÿproductÿdetailsÿ],Flower 28.0g,3763,29.3,81.43,2.8x,412452
