Business,Category,Wholesale Sales,Avg Wholesale Price,Avg Retail Price With Tax,Avg Markup With Tax,License
Eagle Tree Farms        [ÿproductÿdetailsÿ],Concentrate 1.0g,1020,9.43,33.2,3.5x,422190
Kelly Production And Processing        [ÿproductÿdetailsÿ],Flower 3.5g,3608,9.45,31.41,3.3x,413143
Ionic        [ÿproductÿdetailsÿ],Concentrate 1.0g,8692,9.46,27.02,2.9x,415712
Hypothesis Gardens        [ÿproductÿdetailsÿ],Flower 2.0g,14260,9.5,28.24,3.0x,416519
Double Delicious        [ÿproductÿdetailsÿ],Flower 3.5g,14350,9.5,30.66,3.2x,414462
Gardens Royale        [ÿproductÿdetailsÿ],Concentrate 1.0g,1060,9.5,26.11,2.7x,416700
Spocannabis        [ÿproductÿdetailsÿ],Concentrate 1.0g,2080,9.5,29.46,3.1x,416960
Sweetwater Farms        [ÿproductÿdetailsÿ],Concentrate 1.0g,3592,9.5,29.31,3.1x,424256
Hometown Herbs        [ÿproductÿdetailsÿ],Flower 2.0g,1942,9.51,27.54,2.9x,416133
5th House Farms        [ÿproductÿdetailsÿ],Flower 3.5g,2305,9.51,30.64,3.2x,416057
Okanogan High Country Products        [ÿproductÿdetailsÿ],Flower 3.5g,4821,9.52,31.33,3.3x,412540
"Sea of Green, LLC        [ÿproductÿdetailsÿ]",Flower 3.5g,3221,9.52,40.36,4.2x,412819
Perma        [ÿproductÿdetailsÿ],Flower 3.5g,4523,9.52,26.06,2.7x,416124
Green Light Baked Goods        [ÿproductÿdetailsÿ],Edible,18090,9.52,23.96,2.5x,415685
Silica Phoenix        [ÿproductÿdetailsÿ],Concentrate 1.0g,21870,9.54,27.81,2.9x,412236
Buddy Boy Farms        [ÿproductÿdetailsÿ],Flower 3.5g,40376,9.55,32.29,3.4x,412053
Coastal Enterprises        [ÿproductÿdetailsÿ],Concentrate 1.0g,2036,9.55,27.05,2.8x,412408
Mountain High Organics        [ÿproductÿdetailsÿ],Flower 3.5g,1985,9.56,32.54,3.4x,412576
Calvin's Best        [ÿproductÿdetailsÿ],Flower 3.5g,9240,9.58,34.81,3.6x,418185
Cedar Creek Cannabis        [ÿproductÿdetailsÿ],Preroll 3.0g,3120,9.6,32.75,3.4x,415971
Fc Processor-3        [ÿproductÿdetailsÿ],Flower 7.0g,8504,9.6,27.63,2.9x,413952
F.o.l Genetics        [ÿproductÿdetailsÿ],Flower 3.5g,1068,9.62,33.28,3.5x,412069
Growstate-one        [ÿproductÿdetailsÿ],Flower 3.5g,24672,9.62,26.43,2.7x,414395
Pearl Extracts        [ÿproductÿdetailsÿ],Vape 0.25g,11478,9.63,31.15,3.2x,415768
Quincy Green        [ÿproductÿdetailsÿ],Flower 3.5g,6108,9.63,30.8,3.2x,412358
New Horizon Holdings        [ÿproductÿdetailsÿ],Flower 3.5g,3033,9.63,28.76,3.0x,415752
Cannasol Farms        [ÿproductÿdetailsÿ],Flower 3.5g,11312,9.64,34.89,3.6x,412240
Golden Tree        [ÿproductÿdetailsÿ],Concentrate 1.0g,7862,9.65,28.53,3.0x,416107
Hannah Industries        [ÿproductÿdetailsÿ],Flower 2.0g,5793,9.66,26.56,2.8x,424223
New Leaf Enterprises        [ÿproductÿdetailsÿ],Flower 3.5g,13437,9.67,27.48,2.8x,412070
Virginia Company        [ÿproductÿdetailsÿ],Concentrate 1.0g,3370,9.67,31.05,3.2x,414038
Budco Farms        [ÿproductÿdetailsÿ],Concentrate 1.0g,4781,9.68,26.81,2.8x,412902
1937 Farms        [ÿproductÿdetailsÿ],Flower 3.5g,10368,9.69,28.96,3.0x,416738
North West Roots        [ÿproductÿdetailsÿ],Flower 3.5g,5757,9.7,36.76,3.8x,413651
Prohibition Brands        [ÿproductÿdetailsÿ],Preroll 1.5g,4800,9.71,18.33,1.9x,414042
Sticky Budz        [ÿproductÿdetailsÿ],Topical,4710,9.72,29.17,3.0x,412076
Peace & Love Productions        [ÿproductÿdetailsÿ],Flower 3.5g,16957,9.73,28.87,3.0x,413193
West Plains Ag        [ÿproductÿdetailsÿ],Flower 3.5g,2206,9.75,34.11,3.5x,412754
Rochester Farms        [ÿproductÿdetailsÿ],Flower 3.5g,22419,9.75,32.79,3.4x,413002
Kettle River Cannabis Company        [ÿproductÿdetailsÿ],Flower 3.5g,10401,9.75,26,2.7x,416050
Spencer Farm        [ÿproductÿdetailsÿ],Flower 3.5g,2103,9.75,29.06,3.0x,417443
Sourface        [ÿproductÿdetailsÿ],Flower 7.0g,6885,9.75,25.75,2.6x,412679
Edgemont Group        [ÿproductÿdetailsÿ],Flower 3.5g,74986,9.76,29.95,3.1x,422993
Perecan Farm        [ÿproductÿdetailsÿ],Concentrate 1.0g,72676,9.78,27.85,2.8x,413667
Kanehco        [ÿproductÿdetailsÿ],Edible,3171,9.78,20.79,2.1x,416787
Sugarleaf Farm        [ÿproductÿdetailsÿ],Flower 3.5g,52847,9.8,31.72,3.2x,423406
The High Point        [ÿproductÿdetailsÿ],Flower 3.5g,36938,9.81,26.84,2.7x,413625
Agro Couture        [ÿproductÿdetailsÿ],Flower 3.5g,18600,9.82,30.05,3.1x,417142
Dose Oil        [ÿproductÿdetailsÿ],Concentrate 1.0g,37937,9.82,29.98,3.1x,423842
Double Dutch        [ÿproductÿdetailsÿ],Flower 3.5g,5797,9.83,31.46,3.2x,413084
Bella Jane's        [ÿproductÿdetailsÿ],Infused,3768,9.83,22.22,2.3x,416762
Artizen Cannabis Company        [ÿproductÿdetailsÿ],Vape 0.5g,40104,9.86,33.41,3.4x,413462
Serenity Gardens        [ÿproductÿdetailsÿ],Flower 3.5g,6545,9.86,33.25,3.4x,416194
Kohl Processing Enterprises        [ÿproductÿdetailsÿ],Concentrate 1.0g,6236,9.86,27.91,2.8x,416772
Grow Op Farms        [ÿproductÿdetailsÿ],Vape 0.5g,221630,9.87,28.74,2.9x,413287
Blooming City        [ÿproductÿdetailsÿ],Flower 3.5g,2147,9.89,33.22,3.4x,415853
Top Shelf        [ÿproductÿdetailsÿ],Vape 0.5g,29663,9.94,32.54,3.3x,423396
Fourdub        [ÿproductÿdetailsÿ],Flower 3.5g,20827,9.96,29.38,3.0x,413165
Squeeze Room        [ÿproductÿdetailsÿ],Concentrate 1.0g,9911,9.97,26.61,2.7x,421102
Evergreen Production        [ÿproductÿdetailsÿ],Concentrate 1.0g,6375,9.98,32.62,3.3x,412815
Arbor Enterprises        [ÿproductÿdetailsÿ],Concentrate 1.0g,4595,9.99,28.81,2.9x,416043
Suspended Brands        [ÿproductÿdetailsÿ],Vape 0.5g,22976,10,31.48,3.1x,412132
Docandyeti's        [ÿproductÿdetailsÿ],Vape 0.5g,6440,10,28.31,2.8x,414041
Evergreen Hydro Farms        [ÿproductÿdetailsÿ],Vape 0.5g,1940,10,29.99,3.0x,418524
Dose Oil        [ÿproductÿdetailsÿ],Vape 0.5g,6300,10,30.32,3.0x,423842
Wildfire Cannabis Company        [ÿproductÿdetailsÿ],Vape 1.0g,3800,10,25.89,2.6x,416902
Secret Gardens of Washington        [ÿproductÿdetailsÿ],Flower 2.0g,9890,10,27.16,2.7x,412431
Bud Brothers        [ÿproductÿdetailsÿ],Flower 2.0g,2000,10,34.53,3.5x,413641
Aurum Farms        [ÿproductÿdetailsÿ],Flower 2.0g,7400,10,29.5,2.9x,424484
Louis W        [ÿproductÿdetailsÿ],Flower 3.5g,3010,10,27.2,2.7x,415691
Mountain High Garden        [ÿproductÿdetailsÿ],Flower 3.5g,2100,10,29.42,2.9x,415955
The High Point        [ÿproductÿdetailsÿ],Flower 14.0g,3000,10,28.82,2.9x,413625
Rainier Valley Cannabis        [ÿproductÿdetailsÿ],Flower 14.0g,1380,10,39.62,4.0x,416138
J D        [ÿproductÿdetailsÿ],Concentrate 0.25g,3250,10,30.39,3.0x,419136
Auricag        [ÿproductÿdetailsÿ],Concentrate 0.5g,2750,10,30.79,3.1x,412118
Mns - Pnp        [ÿproductÿdetailsÿ],Concentrate 0.5g,1100,10,27.67,2.8x,415689
Heylo        [ÿproductÿdetailsÿ],Concentrate 0.5g,1200,10,35,3.5x,417288
Pacific Northwest Growers        [ÿproductÿdetailsÿ],Concentrate 1.0g,2910,10,31.31,3.1x,412068
Northwest 7 Point        [ÿproductÿdetailsÿ],Concentrate 1.0g,4160,10,28.19,2.8x,412441
Pingston Creek Botanical        [ÿproductÿdetailsÿ],Concentrate 1.0g,1300,10,31.52,3.2x,412826
Gold Services        [ÿproductÿdetailsÿ],Concentrate 1.0g,1120,10,27.68,2.8x,412861
The Green Vault        [ÿproductÿdetailsÿ],Concentrate 1.0g,11400,10,29.05,2.9x,415711
Hometown Herbs        [ÿproductÿdetailsÿ],Concentrate 1.0g,4450,10,27.39,2.7x,416133
Capital Green        [ÿproductÿdetailsÿ],Concentrate 1.0g,11750,10,29.4,2.9x,416196
Dose Oil        [ÿproductÿdetailsÿ],Topical,2300,10,29.99,3.0x,423842
Sustainnabis Company        [ÿproductÿdetailsÿ],Topical,1650,10,29.39,2.9x,413087
Venspark        [ÿproductÿdetailsÿ],Topical,6040,10,27.88,2.8x,417326
Honu Enterprises        [ÿproductÿdetailsÿ],Flower 3.5g,27694,10.02,27.86,2.8x,412097
509 Da Kine        [ÿproductÿdetailsÿ],Flower 3.5g,15909,10.02,29.98,3.0x,412599
Evergreen Production        [ÿproductÿdetailsÿ],Flower 3.5g,9642,10.06,35.96,3.6x,412815
WA Grower        [ÿproductÿdetailsÿ],Concentrate 1.0g,6365,10.06,29.79,3.0x,417380
"Pacala,  Inc        [ÿproductÿdetailsÿ]",Flower 7.0g,9326,10.09,27.1,2.7x,415970
Edgemont Group        [ÿproductÿdetailsÿ],Concentrate 0.5g,1328,10.09,28.25,2.8x,422993
502 Processor's Group        [ÿproductÿdetailsÿ],Concentrate 1.0g,2420,10.1,30.54,3.0x,413478
Axabra        [ÿproductÿdetailsÿ],Flower 3.5g,14595,10.11,28.87,2.9x,412438
Bella Jane's        [ÿproductÿdetailsÿ],Flower 3.5g,3258,10.11,29.75,2.9x,416762
Methow Growers        [ÿproductÿdetailsÿ],Concentrate 1.0g,3170,10.11,30.93,3.1x,412875
M And R Distributing        [ÿproductÿdetailsÿ],Vape 0.5g,7228,10.12,30.93,3.1x,412258
Vancouver Weed Company        [ÿproductÿdetailsÿ],Concentrate 0.5g,3930,10.12,23.35,2.3x,416184
Herbal Tech        [ÿproductÿdetailsÿ],Flower 3.5g,1493,10.13,31.02,3.1x,416272
Dandelion Farms        [ÿproductÿdetailsÿ],Flower 3.5g,4892,10.13,32.53,3.2x,417155
Filucy Bay Farms        [ÿproductÿdetailsÿ],Flower 3.5g,7569,10.14,29.14,2.9x,415456
Boggy Boon        [ÿproductÿdetailsÿ],Flower 3.5g,26973,10.16,33.99,3.3x,416935
Manastash Gardens        [ÿproductÿdetailsÿ],Flower 3.5g,5910,10.17,30.16,3.0x,413123
Landrace        [ÿproductÿdetailsÿ],Concentrate 1.0g,16140,10.17,28.56,2.8x,419395
Hazy Daze        [ÿproductÿdetailsÿ],Flower 3.5g,8743,10.18,30.66,3.0x,412452
Platinum Enterprises        [ÿproductÿdetailsÿ],Flower 3.5g,7669,10.18,29.83,2.9x,414115
M And R Distributing        [ÿproductÿdetailsÿ],Concentrate 1.0g,42366,10.18,28.94,2.8x,412258
Om Shiv        [ÿproductÿdetailsÿ],Flower 3.5g,6108,10.19,29.18,2.9x,412235
Solar Joes        [ÿproductÿdetailsÿ],Flower 3.5g,4405,10.19,28.54,2.8x,415819
Dynamic Processors        [ÿproductÿdetailsÿ],Topical,5516,10.19,30.54,3.0x,417163
Royal Tree Gardens        [ÿproductÿdetailsÿ],Flower 2.0g,5030,10.2,28.19,2.8x,412425
The Lazy Bee Gardens        [ÿproductÿdetailsÿ],Flower 3.5g,31150,10.2,31.39,3.1x,412597
Northwest Greenery        [ÿproductÿdetailsÿ],Flower 7.0g,1312,10.2,45.27,4.4x,415937
Green Labs        [ÿproductÿdetailsÿ],Flower 3.5g,2662,10.21,32.42,3.2x,413076
Methow Horticulture        [ÿproductÿdetailsÿ],Flower 3.5g,1966,10.23,34.69,3.4x,414143
Green Haven LLC        [ÿproductÿdetailsÿ],Flower 3.5g,112016,10.23,30.73,3.0x,421941
Orange State        [ÿproductÿdetailsÿ],Flower 3.5g,9958,10.24,31.93,3.1x,412409
Vashon Island Organics        [ÿproductÿdetailsÿ],Flower 3.5g,1025,10.25,26.04,2.5x,414235
The Plant Factory        [ÿproductÿdetailsÿ],Flower 3.5g,5017,10.26,31.6,3.1x,416827
Millennium Marijuana        [ÿproductÿdetailsÿ],Flower 3.5g,10220,10.27,28.49,2.8x,413432
Exotic Farms        [ÿproductÿdetailsÿ],Flower 3.5g,9680,10.29,31.65,3.1x,415932
Calvin's Best        [ÿproductÿdetailsÿ],Concentrate 1.0g,2820,10.29,32.55,3.2x,418185
Hilltop Highgrade        [ÿproductÿdetailsÿ],Flower 3.5g,3605,10.31,29.35,2.8x,415958
Wow Weed        [ÿproductÿdetailsÿ],Flower 3.5g,6687,10.32,35.04,3.4x,413038
D And L Enterprises        [ÿproductÿdetailsÿ],Flower 7.0g,8294,10.32,34.18,3.3x,416400
Northwest Preferred        [ÿproductÿdetailsÿ],Flower 3.5g,4614,10.34,27.49,2.7x,417127
Green Acre Pharms        [ÿproductÿdetailsÿ],Concentrate 1.0g,4825,10.34,27.79,2.7x,413099
Craft Elixirs        [ÿproductÿdetailsÿ],Vape 0.5g,27485,10.36,34.28,3.3x,415697
Highrolr        [ÿproductÿdetailsÿ],Flower 3.5g,2006,10.37,26.09,2.5x,412893
WA Weed        [ÿproductÿdetailsÿ],Concentrate 0.5g,11700,10.38,27.85,2.7x,412363
Meii        [ÿproductÿdetailsÿ],Flower 3.5g,18830,10.39,30.05,2.9x,416021
Morelli Enterprises        [ÿproductÿdetailsÿ],Flower 3.5g,1040,10.39,33.84,3.3x,416479
Avitas        [ÿproductÿdetailsÿ],Concentrate 0.5g,11720,10.39,28.01,2.7x,412759
Royal Gardens        [ÿproductÿdetailsÿ],Flower 7.0g,4823,10.41,28.52,2.7x,413723
Docandyeti's        [ÿproductÿdetailsÿ],Concentrate 1.0g,13286,10.42,29.52,2.8x,414041
Green Freedom        [ÿproductÿdetailsÿ],Flower 3.5g,75471,10.43,30.49,2.9x,412515
O.b.c. LLC        [ÿproductÿdetailsÿ],Flower 3.5g,5682,10.43,30.77,3.0x,416544
Skagit Organics        [ÿproductÿdetailsÿ],Concentrate 1.0g,31792,10.43,35.86,3.4x,412843
Mno        [ÿproductÿdetailsÿ],Concentrate 1.0g,38928,10.43,32.93,3.2x,413090
Kokua Services        [ÿproductÿdetailsÿ],Flower 2.0g,26826,10.45,29.18,2.8x,412074
Bmf Washington        [ÿproductÿdetailsÿ],Flower 3.5g,155699,10.45,30.14,2.9x,412149
Ogz Fire Weed        [ÿproductÿdetailsÿ],Concentrate 1.0g,2605,10.45,26.87,2.6x,416737
Greenrush        [ÿproductÿdetailsÿ],Concentrate 1.0g,24237,10.46,32.69,3.1x,412295
Bondi Farms        [ÿproductÿdetailsÿ],Flower 3.5g,49101,10.47,33.63,3.2x,412141
Red Frog        [ÿproductÿdetailsÿ],Flower 3.5g,34650,10.47,31.18,3.0x,412437
North Coast Concentrates        [ÿproductÿdetailsÿ],Flower 3.5g,1155,10.5,30,2.9x,79912
Crop Circle Co        [ÿproductÿdetailsÿ],Flower 3.5g,1544,10.5,33.77,3.2x,412105
Tropic Grow        [ÿproductÿdetailsÿ],Flower 3.5g,6962,10.5,30.56,2.9x,412106
Yield Farms        [ÿproductÿdetailsÿ],Flower 3.5g,3770,10.5,24.76,2.4x,412337
Chiliwist Creek Farm        [ÿproductÿdetailsÿ],Flower 3.5g,5198,10.5,30.25,2.9x,413657
U4ik Gardens        [ÿproductÿdetailsÿ],Flower 3.5g,16317,10.5,31.39,3.0x,414272
Symington Holdings Ii        [ÿproductÿdetailsÿ],Flower 3.5g,1575,10.5,29.04,2.8x,415777
Blc        [ÿproductÿdetailsÿ],Flower 3.5g,2100,10.5,33.42,3.2x,416961
Zenta Garden        [ÿproductÿdetailsÿ],Flower 3.5g,22418,10.5,31.65,3.0x,423681
Stone Supply        [ÿproductÿdetailsÿ],Flower 7.0g,2812,10.5,31.19,3.0x,413463
D And S Farms        [ÿproductÿdetailsÿ],Flower 14.0g,1020,10.5,38.24,3.6x,412831
Wild Mint        [ÿproductÿdetailsÿ],Topical,2481,10.5,25.28,2.4x,415919
Agape Research WA        [ÿproductÿdetailsÿ],Flower 3.5g,2566,10.52,31.12,3.0x,413293
Toucan Farms        [ÿproductÿdetailsÿ],Flower 3.5g,6728,10.53,32.82,3.1x,412741
Eagle Tree Farms        [ÿproductÿdetailsÿ],Flower 3.5g,3560,10.54,33.64,3.2x,422190
Dynamic Harvest        [ÿproductÿdetailsÿ],Infused,1442,10.55,35.44,3.4x,416393
Going Green        [ÿproductÿdetailsÿ],Flower 3.5g,5826,10.56,32.53,3.1x,413110
Bbb Farms        [ÿproductÿdetailsÿ],Concentrate 1.0g,4284,10.56,28.58,2.7x,412601
Heylo        [ÿproductÿdetailsÿ],Vape 0.5g,3100,10.57,31.76,3.0x,417288
Crystal Forest Farms        [ÿproductÿdetailsÿ],Flower 3.5g,7640,10.57,35.43,3.4x,415694
502 Processor's Group        [ÿproductÿdetailsÿ],Concentrate 0.5g,99101,10.57,32.1,3.0x,413478
American Best Supply        [ÿproductÿdetailsÿ],Flower 7.0g,1878,10.58,39.33,3.7x,412624
Zoobees Doobees        [ÿproductÿdetailsÿ],Flower 3.5g,5489,10.61,29.5,2.8x,412497
Sysco Pancho's        [ÿproductÿdetailsÿ],Flower 3.5g,2527,10.61,31.83,3.0x,415762
Billows of Haze        [ÿproductÿdetailsÿ],Flower 3.5g,7930,10.61,35.62,3.4x,417631
Lm Digital        [ÿproductÿdetailsÿ],Concentrate 0.5g,2288,10.62,33.11,3.1x,417214
Spocannabis        [ÿproductÿdetailsÿ],Flower 3.5g,7440,10.63,23.2,2.2x,416960
Forbidden Farms        [ÿproductÿdetailsÿ],Flower 3.5g,28546,10.65,31.21,2.9x,412274
Fc Processor-2        [ÿproductÿdetailsÿ],Vape 0.5g,3728,10.67,36.79,3.4x,413954
Mother Earth Farms        [ÿproductÿdetailsÿ],Concentrate 1.0g,2360,10.67,26.9,2.5x,425080
Poorman Enterprises        [ÿproductÿdetailsÿ],Flower 3.5g,17118,10.68,34.94,3.3x,415921
Doctor And Crook        [ÿproductÿdetailsÿ],Flower 3.5g,14149,10.68,30.95,2.9x,416831
Suspended Brands        [ÿproductÿdetailsÿ],Flower 3.5g,101768,10.69,30.79,2.9x,412132
Lucky Devil Farms        [ÿproductÿdetailsÿ],Flower 3.5g,24251,10.7,26.2,2.4x,414040
Ninja Gardens        [ÿproductÿdetailsÿ],Flower 7.0g,11115,10.7,33.54,3.1x,417001
Puffin Farm        [ÿproductÿdetailsÿ],Vape 0.5g,14850,10.72,28.76,2.7x,413021
Son Lux        [ÿproductÿdetailsÿ],Flower 3.5g,7996,10.73,30.9,2.9x,416566
Sitka Packaging        [ÿproductÿdetailsÿ],Preroll 3.0g,4294,10.75,33.56,3.1x,412952
Blc        [ÿproductÿdetailsÿ],Flower 3.5g,10609,10.78,31.42,2.9x,425046
Avitas        [ÿproductÿdetailsÿ],Vape 0.5g,334874,10.82,32.78,3.0x,412759
The Potting Bench        [ÿproductÿdetailsÿ],Flower 3.5g,5395,10.82,24.93,2.3x,416545
Hash Dog        [ÿproductÿdetailsÿ],Concentrate 1.0g,4025,10.82,31.93,3.0x,415885
Sound Cannabis        [ÿproductÿdetailsÿ],Flower 3.5g,3824,10.85,33.97,3.1x,417237
M And R Distributing        [ÿproductÿdetailsÿ],Flower 3.5g,69496,10.89,34.17,3.1x,412258
Wicked Weed        [ÿproductÿdetailsÿ],Concentrate 1.0g,6290,10.89,25.54,2.3x,416155
The Clone Zone        [ÿproductÿdetailsÿ],Vape 0.5g,5744,10.9,32.41,3.0x,412598
The Cascade Gnome        [ÿproductÿdetailsÿ],Flower 3.5g,6525,10.92,32.38,3.0x,413177
Cascadia Gardens        [ÿproductÿdetailsÿ],Concentrate 1.0g,42066,10.92,30.22,2.8x,412964
"Pacala,  Inc        [ÿproductÿdetailsÿ]",Flower 3.5g,18922,10.94,32.62,3.0x,415970
The Sunshine Tiki Hut        [ÿproductÿdetailsÿ],Flower 3.5g,7351,10.95,33.3,3.0x,417198
Sticky Budz        [ÿproductÿdetailsÿ],Flower 3.5g,15926,10.96,34,3.1x,412076
4evergreen Trees        [ÿproductÿdetailsÿ],Flower 3.5g,23226,10.96,35.28,3.2x,413855
Ogz Fire Weed        [ÿproductÿdetailsÿ],Flower 3.5g,8604,10.96,31.75,2.9x,416737
Green Brothers Farms        [ÿproductÿdetailsÿ],Flower 3.5g,8576,10.96,33.12,3.0x,417950
K&m Growers        [ÿproductÿdetailsÿ],Flower 7.0g,3101,10.97,27.32,2.5x,412249
Yava        [ÿproductÿdetailsÿ],Concentrate 0.5g,39721,10.98,31.95,2.9x,416510
J D        [ÿproductÿdetailsÿ],Vape 0.5g,25597,10.99,31.19,2.8x,419136
Emerald City Growers        [ÿproductÿdetailsÿ],Flower 3.5g,11021,10.99,33.29,3.0x,416433
Cordus        [ÿproductÿdetailsÿ],Flower 7.0g,3922,10.99,42.74,3.9x,418921
Yava        [ÿproductÿdetailsÿ],Vape 0.5g,3135,11,32.66,3.0x,416510
Firebros        [ÿproductÿdetailsÿ],Flower 2.0g,13585,11,27.69,2.5x,416025
Leef        [ÿproductÿdetailsÿ],Flower 3.5g,8370,11,33.52,3.0x,413085
North Coast Concentrates        [ÿproductÿdetailsÿ],Concentrate 1.0g,1390,11,25.64,2.3x,79912
Artizen Cannabis Company        [ÿproductÿdetailsÿ],Concentrate 1.0g,28193,11,29.71,2.7x,413462
Spinning Heads        [ÿproductÿdetailsÿ],Concentrate 1.0g,1058,11,21.81,2.0x,413718
Starleaf        [ÿproductÿdetailsÿ],Flower 3.5g,7214,11.01,30.89,2.8x,415815
The Lazy Bee Gardens        [ÿproductÿdetailsÿ],Concentrate 1.0g,6371,11.01,30.25,2.7x,412597
Green Island Growers        [ÿproductÿdetailsÿ],Flower 3.5g,16273,11.02,33,3.0x,412950
Bmf Washington        [ÿproductÿdetailsÿ],Concentrate 0.25g,16405,11.02,29.48,2.7x,412149
'oh' Mcdonald Farms        [ÿproductÿdetailsÿ],Concentrate 1.0g,5067,11.02,32.86,3.0x,413650
Alis Group        [ÿproductÿdetailsÿ],Vape 0.5g,4790,11.03,33.47,3.0x,415700
Washington State Sweet Leaf Gardens        [ÿproductÿdetailsÿ],Flower 3.5g,2987,11.03,30.79,2.8x,413455
Edgemont Group        [ÿproductÿdetailsÿ],Concentrate 1.0g,35110,11.03,32.23,2.9x,422993
Platinum Gardens        [ÿproductÿdetailsÿ],Flower 3.5g,1436,11.05,32.75,3.0x,417200
Pearl Extracts        [ÿproductÿdetailsÿ],Vape 0.5g,68323,11.06,32.95,3.0x,415768
Glens Plant Farm        [ÿproductÿdetailsÿ],Flower 3.5g,3446,11.06,29.15,2.6x,418910
Conscious Cannabis        [ÿproductÿdetailsÿ],Concentrate 1.0g,111871,11.06,32.3,2.9x,416008
Rootworx        [ÿproductÿdetailsÿ],Flower 3.5g,25119,11.07,34.63,3.1x,413665
Lit Fuse Nursery        [ÿproductÿdetailsÿ],Flower 3.5g,1157,11.07,33.01,3.0x,417513
WA Weed        [ÿproductÿdetailsÿ],Concentrate 1.0g,7400,11.07,29.95,2.7x,412363
Gold Services        [ÿproductÿdetailsÿ],Infused,74290,11.08,25.62,2.3x,412861
Doc Croc        [ÿproductÿdetailsÿ],Concentrate 0.25g,1391,11.09,29.94,2.7x,413948
Prince Farms        [ÿproductÿdetailsÿ],Flower 3.5g,11224,11.1,39.61,3.6x,422368
502 Processor's Group        [ÿproductÿdetailsÿ],Vape 0.5g,15986,11.12,32.65,2.9x,413478
Jbm Enterprises LLC        [ÿproductÿdetailsÿ],Vape 0.5g,42049,11.12,33.24,3.0x,414281
Starleaf        [ÿproductÿdetailsÿ],Flower 7.0g,4042,11.12,38.45,3.5x,415815
Root Down        [ÿproductÿdetailsÿ],Concentrate 1.0g,2720,11.12,26.08,2.3x,412273
Premium Cannabis Producers LLC        [ÿproductÿdetailsÿ],Concentrate 1.0g,1880,11.13,25.85,2.3x,417051
Over the Top        [ÿproductÿdetailsÿ],Flower 3.5g,38576,11.14,35.43,3.2x,412056
Northwest Cannabis Solutions        [ÿproductÿdetailsÿ],Flower 3.5g,508614,11.16,32.4,2.9x,412882
The Green Vault        [ÿproductÿdetailsÿ],Flower 3.5g,26502,11.16,30.45,2.7x,415711
Northwest Grown Products        [ÿproductÿdetailsÿ],Flower 3.5g,40972,11.16,33.54,3.0x,416462
Virtual Services        [ÿproductÿdetailsÿ],Concentrate 0.5g,6678,11.16,42.4,3.8x,412073
Evergrow Northwest        [ÿproductÿdetailsÿ],Flower 3.5g,24678,11.17,34.02,3.0x,416804
Heavyweight Heights        [ÿproductÿdetailsÿ],Flower 3.5g,5702,11.17,34.4,3.1x,417024
Emerald Jane's        [ÿproductÿdetailsÿ],Concentrate 1.0g,10102,11.17,35.31,3.2x,412148
Laughing Grass Marijuana Production And Proce        [ÿproductÿdetailsÿ],Flower 3.5g,3043,11.18,34.86,3.1x,414145
Dynamic Harvest        [ÿproductÿdetailsÿ],Flower 3.5g,14378,11.19,36.57,3.3x,416393
Evergreen Gropro        [ÿproductÿdetailsÿ],Flower 3.5g,4312,11.2,33.01,2.9x,416412
Going Green        [ÿproductÿdetailsÿ],Flower 14.0g,4066,11.2,39.45,3.5x,413110
"Pacala,  Inc        [ÿproductÿdetailsÿ]",Concentrate 1.0g,1036,11.2,34.55,3.1x,415970
Doctor And Crook        [ÿproductÿdetailsÿ],Concentrate 1.0g,8049,11.2,33.59,3.0x,416831
Diosa Verde        [ÿproductÿdetailsÿ],Flower 3.5g,6313,11.24,32.83,2.9x,412594
Growing Like a Weed        [ÿproductÿdetailsÿ],Flower 3.5g,37249,11.24,36,3.2x,419128
Verdelux Chocolates        [ÿproductÿdetailsÿ],Flower 3.5g,1125,11.25,28.06,2.5x,416859
Clarity Farms        [ÿproductÿdetailsÿ],Concentrate 0.5g,2920,11.25,35.09,3.1x,412901
Billy's Goat (greatest of All Things)        [ÿproductÿdetailsÿ],Flower 3.5g,9466,11.26,30.3,2.7x,412179
Seattle's Private Reserve        [ÿproductÿdetailsÿ],Concentrate 1.0g,16502,11.26,31.5,2.8x,417068
Green Revolution        [ÿproductÿdetailsÿ],Edible,304549,11.27,31.97,2.8x,416334
Experience Organics        [ÿproductÿdetailsÿ],Flower 3.5g,16300,11.32,34.86,3.1x,412072
Bayview Cannabis        [ÿproductÿdetailsÿ],Flower 3.5g,4900,11.33,27.41,2.4x,410738
Sunshine Farming        [ÿproductÿdetailsÿ],Flower 3.5g,114428,11.33,35.29,3.1x,412869
420 Growers And Processors        [ÿproductÿdetailsÿ],Concentrate 1.0g,6816,11.33,28.15,2.5x,412200
Seattle Pure Extracts        [ÿproductÿdetailsÿ],Concentrate 1.0g,1123,11.34,35.74,3.2x,415748
Leaph        [ÿproductÿdetailsÿ],Flower 3.5g,64257,11.36,36.37,3.2x,417010
Salish Sea Industries        [ÿproductÿdetailsÿ],Flower 3.5g,2797,11.37,35.86,3.2x,413942
Ionic        [ÿproductÿdetailsÿ],Concentrate 0.5g,1948,11.37,33.65,3.0x,415712
Pcf Management        [ÿproductÿdetailsÿ],Flower 3.5g,26595,11.38,24.09,2.1x,412062
Northwestpearl        [ÿproductÿdetailsÿ],Flower 3.5g,15740,11.38,33.67,3.0x,413097
