Business,Category,Wholesale Sales,Avg Wholesale Price,Avg Retail Price With Tax,Avg Markup With Tax,License
Buddy Boy Farms        [ÿproductÿdetailsÿ],Flower 7.0g,21991,17.55,52.72,3.0x,412053
Royal Tree Gardens        [ÿproductÿdetailsÿ],Flower 3.5g,101351,17.57,48.29,2.7x,412425
Avitas        [ÿproductÿdetailsÿ],Concentrate 0.5g,46849,17.59,47.68,2.7x,412759
Wildfire Cannabis Company        [ÿproductÿdetailsÿ],Flower 7.0g,6706,17.64,60,3.4x,416902
Xtracted Labs        [ÿproductÿdetailsÿ],Vape 0.5g,27317,17.67,50.51,2.9x,412347
Red Frog        [ÿproductÿdetailsÿ],Flower 7.0g,3717,17.72,54.78,3.1x,412437
Edgemont Group        [ÿproductÿdetailsÿ],Flower 7.0g,17312,17.73,49.34,2.8x,422993
Evergreen Herbal        [ÿproductÿdetailsÿ],Concentrate 1.0g,1282,17.73,47.85,2.7x,78256
Hidden Valley Farms        [ÿproductÿdetailsÿ],Flower 7.0g,2446,17.78,51.57,2.9x,412316
The Lazy Bee Gardens        [ÿproductÿdetailsÿ],Flower 7.0g,2053,17.78,56.12,3.2x,412597
Doc Croc        [ÿproductÿdetailsÿ],Flower 7.0g,13471,17.78,56.75,3.2x,413948
Kokua Services        [ÿproductÿdetailsÿ],Flower 3.5g,80082,17.79,49.19,2.8x,412074
Monkey Grass Farms        [ÿproductÿdetailsÿ],Flower 7.0g,2013,17.95,52.04,2.9x,412618
Top Shelf        [ÿproductÿdetailsÿ],Vape 1.0g,15030,18,50.69,2.8x,423396
Orgrow        [ÿproductÿdetailsÿ],Flower 7.0g,8310,18.03,53.28,3.0x,412784
Budco Farms        [ÿproductÿdetailsÿ],Flower 7.0g,10363,18.06,52.96,2.9x,412902
Sunshine Farming        [ÿproductÿdetailsÿ],Flower 7.0g,32991,18.09,56.04,3.1x,412869
U4ik Gardens        [ÿproductÿdetailsÿ],Flower 7.0g,3596,18.3,56.66,3.1x,414272
Pearl Extracts        [ÿproductÿdetailsÿ],Vape 1.0g,5608,18.32,49.66,2.7x,415768
Botanica Seattle        [ÿproductÿdetailsÿ],Flower 3.5g,8637,18.32,50.07,2.7x,412723
Northwest Recreational        [ÿproductÿdetailsÿ],Flower 14.0g,1467,18.34,55.79,3.0x,412612
Nugreen        [ÿproductÿdetailsÿ],Flower 7.0g,6454,18.35,60.43,3.3x,413943
Firebros        [ÿproductÿdetailsÿ],Flower 3.5g,43457,18.38,48.01,2.6x,416025
Pingston Creek Botanical        [ÿproductÿdetailsÿ],Flower 7.0g,2952,18.38,55.14,3.0x,412826
Mountain High Organics        [ÿproductÿdetailsÿ],Flower 7.0g,1881,18.43,52.66,2.9x,412576
Mno        [ÿproductÿdetailsÿ],Flower 7.0g,4570,18.44,48.47,2.6x,413090
Upper Skagit Ventures        [ÿproductÿdetailsÿ],Flower 7.0g,2033,18.48,51.12,2.8x,416027
Tj's Organics        [ÿproductÿdetailsÿ],Flower 3.5g,12598,18.5,47.65,2.6x,416941
Kelly Production And Processing        [ÿproductÿdetailsÿ],Flower 7.0g,2174,18.5,62.93,3.4x,413143
4evergreen Trees        [ÿproductÿdetailsÿ],Flower 7.0g,15282,18.55,51.68,2.8x,413855
Bondi Farms        [ÿproductÿdetailsÿ],Flower 7.0g,14602,18.65,61.49,3.3x,412141
Bella Jane's        [ÿproductÿdetailsÿ],Flower 7.0g,1743,18.67,58.88,3.2x,416762
Lucky Devil Farms        [ÿproductÿdetailsÿ],Flower 28.0g,1350,18.75,48.91,2.6x,414040
Prince Farms        [ÿproductÿdetailsÿ],Flower 7.0g,3028,18.77,52.9,2.8x,422368
Two Heads Co.        [ÿproductÿdetailsÿ],Concentrate 1.0g,20502,18.79,50.62,2.7x,412904
W.o.w. Industries        [ÿproductÿdetailsÿ],Flower 14.0g,5866,18.87,61.9,3.3x,413922
Natural Mystic Farms        [ÿproductÿdetailsÿ],Flower 14.0g,7494,18.9,43.02,2.3x,412155
Virtual Services        [ÿproductÿdetailsÿ],Vape 0.5g,1425,19,53.65,2.8x,412073
Virtual Services        [ÿproductÿdetailsÿ],Concentrate 0.5g,10488,19,51.93,2.7x,412073
Sysco Pancho's        [ÿproductÿdetailsÿ],Flower 7.0g,5592,19.05,62.64,3.3x,415762
Blc        [ÿproductÿdetailsÿ],Flower 7.0g,4208,19.06,55.29,2.9x,425046
Cannasol Farms        [ÿproductÿdetailsÿ],Flower 7.0g,1649,19.07,61.95,3.2x,412240
Og Farms        [ÿproductÿdetailsÿ],Flower 7.0g,10300,19.08,54.24,2.8x,412687
Harmony Farms        [ÿproductÿdetailsÿ],Concentrate 1.0g,5500,19.25,57.28,3.0x,415449
Vancouver Weed Company        [ÿproductÿdetailsÿ],Concentrate 1.0g,1480,19.25,40.87,2.1x,416184
Kokua Services        [ÿproductÿdetailsÿ],Concentrate 1.0g,59837,19.32,47.97,2.5x,412074
Circanna        [ÿproductÿdetailsÿ],Concentrate 0.5g,14666,19.34,26.52,1.4x,413174
Hazy Daze        [ÿproductÿdetailsÿ],Flower 7.0g,4192,19.36,54.59,2.8x,412452
Green Island Growers        [ÿproductÿdetailsÿ],Flower 7.0g,1982,19.45,51.26,2.6x,412950
Viva Cannabis        [ÿproductÿdetailsÿ],Flower 14.0g,16180,19.5,47.32,2.4x,416609
Heavyweight Heights        [ÿproductÿdetailsÿ],Flower 14.0g,6130,19.5,73.32,3.8x,417024
Inland Empire Growing        [ÿproductÿdetailsÿ],Flower 7.0g,8060,19.51,58.33,3.0x,412760
Avitas        [ÿproductÿdetailsÿ],Vape 1.0g,73102,19.54,56.34,2.9x,412759
West Plains Ag        [ÿproductÿdetailsÿ],Flower 7.0g,3750,19.55,68.78,3.5x,412754
Quality Brand        [ÿproductÿdetailsÿ],Flower 7.0g,2850,19.59,60.02,3.1x,417229
Full Throttle Farms        [ÿproductÿdetailsÿ],Flower 7.0g,1470,19.6,48.04,2.5x,412636
The Green Vault        [ÿproductÿdetailsÿ],Flower 7.0g,6062,19.6,54.27,2.8x,415711
Ladera Farms        [ÿproductÿdetailsÿ],Flower 14.0g,1662,19.75,62.71,3.2x,417301
Grow Op Farms        [ÿproductÿdetailsÿ],Vape 1.0g,9200,19.79,55.02,2.8x,413287
Two Heads Co.        [ÿproductÿdetailsÿ],Vape 1.0g,3490,19.81,62.58,3.2x,412904
Avitas        [ÿproductÿdetailsÿ],Concentrate 1.0g,9143,19.85,55.47,2.8x,412759
Olympic Growers        [ÿproductÿdetailsÿ],Flower 14.0g,6322,19.88,58.75,3.0x,412147
Evergreen Nirvana        [ÿproductÿdetailsÿ],Flower 7.0g,1197,19.95,50.37,2.5x,412263
Green Haven LLC        [ÿproductÿdetailsÿ],Flower 7.0g,17335,19.99,56.06,2.8x,421941
J D        [ÿproductÿdetailsÿ],Vape 1.0g,20400,20,54.4,2.7x,419136
Jbm Enterprises LLC        [ÿproductÿdetailsÿ],Flower 7.0g,2780,20,59.32,3.0x,414281
Licensee 420278 is no longer active        [ÿproductÿdetailsÿ],Flower 7.0g,2500,20,57.2,2.9x,420278
G-7 Grow        [ÿproductÿdetailsÿ],Flower 14.0g,2440,20,58.1,2.9x,417526
C Block Group        [ÿproductÿdetailsÿ],Flower 28.0g,1500,20,56.3,2.8x,412728
J D        [ÿproductÿdetailsÿ],Concentrate 1.0g,1200,20,45.06,2.3x,419136
Hash Way Recreational        [ÿproductÿdetailsÿ],Flower 7.0g,2204,20.05,58.37,2.9x,421873
Rgl Industries        [ÿproductÿdetailsÿ],Flower 7.0g,6593,20.09,60.61,3.0x,416626
Suspended Brands        [ÿproductÿdetailsÿ],Flower 7.0g,14135,20.1,61.02,3.0x,412132
Omg Sykes        [ÿproductÿdetailsÿ],Flower 7.0g,5401,20.1,54.55,2.7x,412720
Doctor And Crook        [ÿproductÿdetailsÿ],Flower 7.0g,2834,20.1,65.04,3.2x,416831
"Superdave Genetics, Terp Gawd        [ÿproductÿdetailsÿ]",Flower 3.5g,4935,20.12,49.05,2.4x,413223
Green Freedom        [ÿproductÿdetailsÿ],Flower 7.0g,12703,20.17,67.28,3.3x,412515
Cascadia Gardens        [ÿproductÿdetailsÿ],Flower 7.0g,16006,20.17,59.59,3.0x,412964
Sugarleaf Farm        [ÿproductÿdetailsÿ],Flower 7.0g,7709,20.45,56.92,2.8x,423406
K&m Growers        [ÿproductÿdetailsÿ],Flower 14.0g,5014,20.46,59.37,2.9x,412249
Cowlitz County Cannabis Cultivation        [ÿproductÿdetailsÿ],Flower 14.0g,32574,20.48,61.57,3.0x,416502
Pacific Growers Northwest        [ÿproductÿdetailsÿ],Flower 7.0g,3515,20.68,57.09,2.8x,413220
Boggy Boon        [ÿproductÿdetailsÿ],Flower 7.0g,7027,20.74,62.62,3.0x,416935
Zoobees Doobees        [ÿproductÿdetailsÿ],Flower 7.0g,2205,21,57.75,2.8x,412497
Cannagenesis        [ÿproductÿdetailsÿ],Flower 7.0g,1806,21,57.5,2.7x,413380
Chiliwist Creek Farm        [ÿproductÿdetailsÿ],Flower 7.0g,2268,21,58.47,2.8x,413657
Fresh Kind Farms        [ÿproductÿdetailsÿ],Flower 7.0g,2835,21,51.34,2.4x,416039
Winter Farms        [ÿproductÿdetailsÿ],Flower 7.0g,3024,21,61.92,2.9x,416130
Eco Ventures        [ÿproductÿdetailsÿ],Flower 7.0g,1890,21,56.8,2.7x,416853
El Rey De La Kush        [ÿproductÿdetailsÿ],Flower 7.0g,1050,21,55.53,2.6x,422324
Crystal Forest Farms        [ÿproductÿdetailsÿ],Flower 14.0g,1764,21,90.22,4.3x,415694
Experience Organics        [ÿproductÿdetailsÿ],Flower 7.0g,2964,21.06,68,3.2x,412072
Bmf Washington        [ÿproductÿdetailsÿ],Flower 7.0g,14349,21.07,60.06,2.9x,412149
The Greenery Extracts        [ÿproductÿdetailsÿ],Flower 7.0g,1680,21.18,69.75,3.3x,416982
Evergreen Production        [ÿproductÿdetailsÿ],Flower 7.0g,4518,21.23,64.37,3.0x,412815
Rootworx        [ÿproductÿdetailsÿ],Flower 7.0g,4949,21.23,55.46,2.6x,413665
Solar Joes        [ÿproductÿdetailsÿ],Flower 7.0g,2411,21.29,66.99,3.1x,415819
5th House Farms        [ÿproductÿdetailsÿ],Flower 7.0g,1947,21.31,67.14,3.2x,416057
Bluedream        [ÿproductÿdetailsÿ],Flower 3.5g,42447,21.33,57.1,2.7x,416166
M And R Distributing        [ÿproductÿdetailsÿ],Flower 7.0g,18464,21.46,60.98,2.8x,412258
Going Green        [ÿproductÿdetailsÿ],Flower 7.0g,4002,21.58,51.74,2.4x,413110
Quincy Green        [ÿproductÿdetailsÿ],Flower 14.0g,1381,21.62,44.23,2.0x,412358
Evergreen Production        [ÿproductÿdetailsÿ],Flower 14.0g,4665,21.64,71.81,3.3x,412815
Dandelion Farms        [ÿproductÿdetailsÿ],Flower 7.0g,4131,21.65,57.58,2.7x,417155
Hells Canyon Cannabis Company        [ÿproductÿdetailsÿ],Flower 7.0g,2820,21.67,60.88,2.8x,417202
Sound Cannabis        [ÿproductÿdetailsÿ],Flower 7.0g,1259,21.7,56.69,2.6x,417237
Spinning Heads        [ÿproductÿdetailsÿ],Flower 7.0g,19594,21.72,65.5,3.0x,413718
Agrijuana        [ÿproductÿdetailsÿ],Flower 7.0g,10907,21.78,60.42,2.8x,415998
Puffin Farm        [ÿproductÿdetailsÿ],Flower 7.0g,2021,21.85,66.97,3.1x,413021
Top Shelf        [ÿproductÿdetailsÿ],Flower 7.0g,35935,21.89,66.43,3.0x,423396
Leaph        [ÿproductÿdetailsÿ],Flower 7.0g,9678,21.91,61.98,2.8x,417010
Over the Top        [ÿproductÿdetailsÿ],Flower 7.0g,25464,22.02,66.04,3.0x,412056
Cordus        [ÿproductÿdetailsÿ],Flower 7.0g,4739,22.02,60.63,2.8x,418921
Interstate 502        [ÿproductÿdetailsÿ],Flower 28.0g,1995,22.17,79.5,3.6x,413379
Evergrow Northwest        [ÿproductÿdetailsÿ],Flower 7.0g,4604,22.25,66.5,3.0x,416804
Mj Productions        [ÿproductÿdetailsÿ],Flower 7.0g,7307,22.3,66.22,3.0x,412109
Diosa Verde        [ÿproductÿdetailsÿ],Flower 7.0g,4108,22.32,58.56,2.6x,412594
Thcbd        [ÿproductÿdetailsÿ],Flower 14.0g,1568,22.4,42.21,1.9x,413131
Platinum Leaf Society        [ÿproductÿdetailsÿ],Flower 7.0g,1130,22.43,67.38,3.0x,412744
Quality Growers        [ÿproductÿdetailsÿ],Flower 14.0g,12442,22.52,64.95,2.9x,417338
Happy Valley Farms        [ÿproductÿdetailsÿ],Flower 7.0g,2283,22.58,87.15,3.9x,412567
Ninja Gardens        [ÿproductÿdetailsÿ],Flower 14.0g,5549,22.59,60.1,2.7x,417001
Golden Tree        [ÿproductÿdetailsÿ],Flower 7.0g,20414,22.63,66.34,2.9x,416107
Funky Farms        [ÿproductÿdetailsÿ],Flower 7.0g,3121,22.67,60.79,2.7x,412743
Quality Brand        [ÿproductÿdetailsÿ],Flower 14.0g,19520,22.7,62.36,2.7x,417229
Walden Cannabis        [ÿproductÿdetailsÿ],Flower 14.0g,14855,22.76,74.97,3.3x,412024
Washington's Best        [ÿproductÿdetailsÿ],Flower 7.0g,35774,22.88,68.18,3.0x,416199
Canna Organix        [ÿproductÿdetailsÿ],Flower 7.0g,15594,23,68.53,3.0x,415835
"Mrs Green Jeans & the Captain, LLC        [ÿproductÿdetailsÿ]",Flower 14.0g,2024,23,73.87,3.2x,423373
Knights Hemplar        [ÿproductÿdetailsÿ],Flower 7.0g,8505,23.07,63.02,2.7x,412341
The Calyx Company        [ÿproductÿdetailsÿ],Flower 14.0g,1571,23.1,76.44,3.3x,412688
Growing Like a Weed        [ÿproductÿdetailsÿ],Flower 7.0g,5210,23.12,68.88,3.0x,419128
D And S Farms        [ÿproductÿdetailsÿ],Flower 28.0g,40292,23.23,91.6,3.9x,412831
Northwest Grown Products        [ÿproductÿdetailsÿ],Flower 7.0g,3186,23.24,73.91,3.2x,416462
Lopez And Orr Co        [ÿproductÿdetailsÿ],Flower 14.0g,1394,23.24,66.32,2.9x,417295
Project M        [ÿproductÿdetailsÿ],Flower 7.0g,8617,23.27,63.84,2.7x,417168
Arbor Enterprises        [ÿproductÿdetailsÿ],Flower 7.0g,2261,23.31,69.79,3.0x,416043
Northwest Cannabis Solutions        [ÿproductÿdetailsÿ],Flower 7.0g,108238,23.46,64.63,2.8x,412882
Oz Gardenz        [ÿproductÿdetailsÿ],Flower 7.0g,2904,23.48,69.29,3.0x,413434
Rainier Acres        [ÿproductÿdetailsÿ],Flower 7.0g,7822,23.49,67.74,2.9x,416942
Nettles Unlimited        [ÿproductÿdetailsÿ],Flower 7.0g,4252,23.58,66.6,2.8x,412762
Alpha Budz        [ÿproductÿdetailsÿ],Flower 14.0g,1152,23.6,57.09,2.4x,413066
Manna Production        [ÿproductÿdetailsÿ],Flower 7.0g,3588,23.62,68.57,2.9x,412678
Grassroots Pharm        [ÿproductÿdetailsÿ],Flower 7.0g,1648,23.68,65.78,2.8x,417303
'oh' Mcdonald Farms        [ÿproductÿdetailsÿ],Flower 7.0g,1092,23.75,61.95,2.6x,413650
Dutch Brothers        [ÿproductÿdetailsÿ],Flower 7.0g,4721,23.8,62.05,2.6x,412246
Daring Farms        [ÿproductÿdetailsÿ],Flower 14.0g,2908,23.8,52.94,2.2x,415881
Salish Sativas        [ÿproductÿdetailsÿ],Flower 7.0g,3551,23.82,68.42,2.9x,415914
Artizen Cannabis Company        [ÿproductÿdetailsÿ],Flower 7.0g,99582,23.83,70.76,3.0x,413462
Trail Blazin Productions        [ÿproductÿdetailsÿ],Flower 7.0g,5770,23.88,75.21,3.1x,412082
Central Farms LLC        [ÿproductÿdetailsÿ],Flower 14.0g,6030,23.96,67.73,2.8x,412792
Green Acre Pharms        [ÿproductÿdetailsÿ],Flower 7.0g,12460,24.12,73.58,3.1x,413099
Honey Creek Enterprises        [ÿproductÿdetailsÿ],Flower 7.0g,6288,24.16,66.86,2.8x,416517
Sweetwater Farms        [ÿproductÿdetailsÿ],Flower 7.0g,18830,24.16,63.78,2.6x,424256
Circanna        [ÿproductÿdetailsÿ],Vape 1.0g,19937,24.18,66.08,2.7x,413174
The High Road        [ÿproductÿdetailsÿ],Flower 7.0g,11838,24.21,64.93,2.7x,415739
Red Ridge Farmns        [ÿproductÿdetailsÿ],Flower 7.0g,4478,24.24,65.32,2.7x,412627
Billows of Haze        [ÿproductÿdetailsÿ],Flower 7.0g,3360,24.29,57.32,2.4x,417631
White Star        [ÿproductÿdetailsÿ],Flower 14.0g,31620,24.29,60.54,2.5x,416579
The High Point        [ÿproductÿdetailsÿ],Flower 14.0g,3412,24.31,58.51,2.4x,413625
Cascade Growers        [ÿproductÿdetailsÿ],Flower 14.0g,5072,24.37,73.61,3.0x,412180
Origens        [ÿproductÿdetailsÿ],Flower 7.0g,5032,24.39,69.94,2.9x,412891
Premium Cannabis Producers LLC        [ÿproductÿdetailsÿ],Flower 7.0g,1502,24.44,73.13,3.0x,417051
Inflorescence        [ÿproductÿdetailsÿ],Flower 7.0g,6683,24.45,75,3.1x,415156
Mt Baker Homegrown        [ÿproductÿdetailsÿ],Flower 7.0g,9296,24.46,65.94,2.7x,412500
Bulldog Weed        [ÿproductÿdetailsÿ],Flower 7.0g,4116,24.5,69.75,2.8x,412050
Greenrush        [ÿproductÿdetailsÿ],Flower 7.0g,1788,24.5,70.87,2.9x,412295
Green Bluff Greenhouse        [ÿproductÿdetailsÿ],Flower 7.0g,2107,24.5,73.82,3.0x,417398
Fire House Productions        [ÿproductÿdetailsÿ],Flower 7.0g,7889,24.5,68.35,2.8x,421103
Twenty Plus        [ÿproductÿdetailsÿ],Flower 14.0g,1838,24.5,73.81,3.0x,413088
Northwest Finest        [ÿproductÿdetailsÿ],Flower 7.0g,5070,24.54,65.47,2.7x,416499
Cannaseur's Choice        [ÿproductÿdetailsÿ],Flower 7.0g,28637,24.78,69.65,2.8x,416908
G&s Greenery        [ÿproductÿdetailsÿ],Flower 7.0g,9020,24.81,68.62,2.8x,415986
Freya Farm        [ÿproductÿdetailsÿ],Flower 7.0g,4607,24.82,74.5,3.0x,416690
Cannasol Farms        [ÿproductÿdetailsÿ],Flower 14.0g,1730,24.83,90.95,3.7x,412240
Auricag        [ÿproductÿdetailsÿ],Flower 7.0g,2994,24.85,75.03,3.0x,412118
Oleum Extracts        [ÿproductÿdetailsÿ],Vape 1.0g,10575,25,66.52,2.7x,412991
Stryps        [ÿproductÿdetailsÿ],Flower 28.0g,1850,25,72.95,2.9x,417285
"Mrs Green Jeans & the Captain, LLC        [ÿproductÿdetailsÿ]",Flower 28.0g,4900,25,74.3,3.0x,423373
Saturn Group        [ÿproductÿdetailsÿ],Flower 7.0g,6925,25.06,71.64,2.9x,412112
Surefire Growers        [ÿproductÿdetailsÿ],Flower 7.0g,9245,25.06,67.49,2.7x,415813
Blue Roots Cannabis        [ÿproductÿdetailsÿ],Flower 7.0g,14011,25.11,68.41,2.7x,413075
Northwest Services Unlimited        [ÿproductÿdetailsÿ],Flower 14.0g,1260,25.2,64.92,2.6x,424306
Klaritie Farms        [ÿproductÿdetailsÿ],Flower 7.0g,5849,25.28,81.92,3.2x,419959
Hang Roots        [ÿproductÿdetailsÿ],Flower 7.0g,1407,25.35,76.74,3.0x,415771
Raven        [ÿproductÿdetailsÿ],Flower 7.0g,6064,25.37,67.73,2.7x,417698
Rock Island Farm        [ÿproductÿdetailsÿ],Flower 7.0g,1386,25.38,75.62,3.0x,425023
Wicked Weed        [ÿproductÿdetailsÿ],Flower 7.0g,9233,25.4,65.01,2.6x,416155
Pacific Northwest Growers        [ÿproductÿdetailsÿ],Flower 7.0g,2940,25.45,80.19,3.2x,412068
Treehawk Farms        [ÿproductÿdetailsÿ],Flower 7.0g,11294,25.45,66.46,2.6x,412193
Emerald Jane's        [ÿproductÿdetailsÿ],Flower 14.0g,3824,25.47,45.59,1.8x,412148
Docandyeti's        [ÿproductÿdetailsÿ],Flower 7.0g,1967,25.55,69.53,2.7x,414041
Dna Gardens        [ÿproductÿdetailsÿ],Flower 7.0g,7336,25.61,74.88,2.9x,413464
Pinoy Inc        [ÿproductÿdetailsÿ],Flower 28.0g,1789,25.62,80.82,3.2x,424047
NW Connoisseurs        [ÿproductÿdetailsÿ],Flower 7.0g,3997,25.81,76.38,3.0x,421766
Leef        [ÿproductÿdetailsÿ],Flower 14.0g,5850,25.83,88,3.4x,413085
Treedom        [ÿproductÿdetailsÿ],Flower 7.0g,16715,25.91,69.93,2.7x,413920
Green Thumb Growers        [ÿproductÿdetailsÿ],Flower 7.0g,1560,25.99,65.99,2.5x,412803
Hanging Gardens of Central Washington        [ÿproductÿdetailsÿ],Flower 14.0g,1040,26,79.33,3.1x,416134
Okanogan Gold        [ÿproductÿdetailsÿ],Flower 28.0g,6240,26,71.7,2.8x,423115
Rolling Farms        [ÿproductÿdetailsÿ],Flower 14.0g,7822,26.23,90,3.4x,416113
Olympus Horticulture        [ÿproductÿdetailsÿ],Flower 7.0g,28415,26.24,69.92,2.7x,413107
Forte Farms        [ÿproductÿdetailsÿ],Flower 7.0g,3885,26.25,82.79,3.2x,416431
Biochron        [ÿproductÿdetailsÿ],Flower 7.0g,3806,26.25,68.13,2.6x,416641
High Five Farms        [ÿproductÿdetailsÿ],Flower 14.0g,2822,26.35,72.39,2.7x,416746
Virginia Company        [ÿproductÿdetailsÿ],Flower 7.0g,21966,26.54,71.39,2.7x,414038
Bacons Buds        [ÿproductÿdetailsÿ],Flower 7.0g,5862,26.6,71.48,2.7x,412288
Washington Bud Company        [ÿproductÿdetailsÿ],Flower 7.0g,7496,26.64,72.83,2.7x,412752
Medusa Gardens        [ÿproductÿdetailsÿ],Flower 14.0g,10927,26.66,78.03,2.9x,412294
Acme Acres LLC        [ÿproductÿdetailsÿ],Flower 14.0g,3582,26.66,78.43,2.9x,412892
Forbidden Farms        [ÿproductÿdetailsÿ],Flower 14.0g,2908,26.67,56.2,2.1x,412274
Harmony Farms        [ÿproductÿdetailsÿ],Flower 7.0g,5396,26.88,76.74,2.9x,415449
New Leaf Enterprises        [ÿproductÿdetailsÿ],Flower 14.0g,4290,26.88,73.8,2.7x,412070
Downtown Cannabis Company        [ÿproductÿdetailsÿ],Flower 7.0g,6156,26.89,71.85,2.7x,420213
Lifted Holdings        [ÿproductÿdetailsÿ],Flower 7.0g,12860,26.93,76.88,2.9x,417174
Hannah Industries        [ÿproductÿdetailsÿ],Flower 7.0g,41290,26.98,74.99,2.8x,424223
Cloud 9 Farms        [ÿproductÿdetailsÿ],Flower 7.0g,2268,27,77.16,2.9x,412704
Khush Kush        [ÿproductÿdetailsÿ],Flower 7.0g,7716,27.04,75.99,2.8x,413145
Virginia Enterprises        [ÿproductÿdetailsÿ],Flower 14.0g,11036,27.12,76.69,2.8x,416539
Alis Group        [ÿproductÿdetailsÿ],Flower 14.0g,2820,27.2,79,2.9x,415700
Deepwater Botanicals        [ÿproductÿdetailsÿ],Flower 14.0g,1910,27.25,69.75,2.6x,412154
Quincy Green        [ÿproductÿdetailsÿ],Flower 28.0g,9704,27.26,94.3,3.5x,412358
High State Farms        [ÿproductÿdetailsÿ],Flower 28.0g,1040,27.33,67.32,2.5x,412573
Techbud        [ÿproductÿdetailsÿ],Flower 28.0g,14882,27.33,94.48,3.5x,423188
Emerald Peaks        [ÿproductÿdetailsÿ],Flower 7.0g,8218,27.36,79.8,2.9x,416198
Sunnyside Northwest        [ÿproductÿdetailsÿ],Flower 28.0g,4956,27.44,86.01,3.1x,416672
Essential Flower        [ÿproductÿdetailsÿ],Flower 14.0g,2952,27.5,71.93,2.6x,414233
Ais        [ÿproductÿdetailsÿ],Flower 14.0g,3932,27.5,88.02,3.2x,416612
Grow Op Farms        [ÿproductÿdetailsÿ],Flower 7.0g,66633,27.54,77.11,2.8x,413287
Kush Valley        [ÿproductÿdetailsÿ],Flower 14.0g,3584,27.56,67.3,2.4x,416606
Sourface        [ÿproductÿdetailsÿ],Flower 28.0g,28330,27.56,82.27,3.0x,412679
Pioneer Production And Processing        [ÿproductÿdetailsÿ],Flower 7.0g,11032,27.59,79.62,2.9x,416063
Driftboat        [ÿproductÿdetailsÿ],Flower 7.0g,6561,27.65,72.88,2.6x,416551
Sgb        [ÿproductÿdetailsÿ],Flower 7.0g,2677,27.7,71.62,2.6x,412621
Plan C Farms LLC        [ÿproductÿdetailsÿ],Flower 7.0g,8365,27.82,74.56,2.7x,416206
Cedar Creek Cannabis        [ÿproductÿdetailsÿ],Flower 7.0g,25088,27.83,80.14,2.9x,415971
Greencrest Gardens        [ÿproductÿdetailsÿ],Flower 28.0g,6102,27.85,91.81,3.3x,417069
Alliance 502        [ÿproductÿdetailsÿ],Flower 7.0g,2307,27.87,74.38,2.7x,412949
Premier Cannabis        [ÿproductÿdetailsÿ],Flower 7.0g,3712,27.88,75.64,2.7x,416062
Seattle's Private Reserve        [ÿproductÿdetailsÿ],Flower 7.0g,39504,27.92,75.4,2.7x,417068
Alphapheno        [ÿproductÿdetailsÿ],Flower 14.0g,1400,28,87.34,3.1x,412104
Northwest Harvesting Co        [ÿproductÿdetailsÿ],Flower 14.0g,13244,28,67.48,2.4x,412435
The Four Twenty Collection        [ÿproductÿdetailsÿ],Flower 14.0g,1064,28,62.95,2.2x,413134
Emerald City Growers        [ÿproductÿdetailsÿ],Flower 14.0g,8064,28,72.1,2.6x,416433
The Happy Crowd        [ÿproductÿdetailsÿ],Flower 14.0g,8680,28,48.73,1.7x,416843
Driftwood Farms Greenbluff        [ÿproductÿdetailsÿ],Flower 28.0g,2324,28,93.91,3.4x,412442
Gensys One        [ÿproductÿdetailsÿ],Flower 28.0g,15008,28,76.75,2.7x,412593
Kettle River Cannabis Company        [ÿproductÿdetailsÿ],Flower 28.0g,6664,28,90.77,3.2x,416050
Gabriel        [ÿproductÿdetailsÿ],Flower 7.0g,13238,28.19,76.4,2.7x,415997
Coastal Enterprises        [ÿproductÿdetailsÿ],Flower 7.0g,5032,28.21,74.01,2.6x,412408
Cordus        [ÿproductÿdetailsÿ],Flower 14.0g,13215,28.27,76.92,2.7x,418921
Windy River Research        [ÿproductÿdetailsÿ],Flower 7.0g,4735,28.39,86.53,3.0x,413467
Klaritie Farms        [ÿproductÿdetailsÿ],Flower 14.0g,3888,28.45,66.34,2.3x,419959
Root Down        [ÿproductÿdetailsÿ],Flower 7.0g,6136,28.47,79.76,2.8x,412273
Clandestine Consulting        [ÿproductÿdetailsÿ],Flower 7.0g,11743,28.54,79.78,2.8x,414039
Lilac City Gardens        [ÿproductÿdetailsÿ],Flower 7.0g,7466,28.58,95.18,3.3x,415719
Circanna        [ÿproductÿdetailsÿ],Concentrate 1.0g,49822,28.68,59.1,2.1x,413174
THC Partners        [ÿproductÿdetailsÿ],Flower 7.0g,10042,28.69,79.63,2.8x,415987
North Gardens        [ÿproductÿdetailsÿ],Flower 7.0g,10011,28.73,84.24,2.9x,416448
Bmf Washington        [ÿproductÿdetailsÿ],Flower 14.0g,18190,28.77,75.09,2.6x,412149
4evergreen Trees        [ÿproductÿdetailsÿ],Flower 14.0g,12523,28.98,85.59,3.0x,413855
Kali Products        [ÿproductÿdetailsÿ],Flower 14.0g,2146,29.09,87.07,3.0x,416973
Sky High Gardens        [ÿproductÿdetailsÿ],Flower 7.0g,9862,29.12,79.35,2.7x,424091
Quality Growers        [ÿproductÿdetailsÿ],Flower 28.0g,2535,29.16,80.58,2.8x,417338
Quality Green Trees        [ÿproductÿdetailsÿ],Flower 7.0g,11834,29.21,86.27,3.0x,413632
Agro Technic        [ÿproductÿdetailsÿ],Flower 28.0g,20122,29.21,84.19,2.9x,412266
