Business,Category,Wholesale Sales,Avg Wholesale Price,Avg Retail Price With Tax,Avg Markup With Tax,License
Xtracted Labs        [ÿproductÿdetailsÿ],Concentrate 1.0g,196458,16.98,43.74,2.6x,412347
Rock Island Farm        [ÿproductÿdetailsÿ],Flower 3.5g,18705,17,47,2.8x,415852
G-7 Grow        [ÿproductÿdetailsÿ],Flower 7.0g,4638,17,50.52,3.0x,417526
Str8fire Farms        [ÿproductÿdetailsÿ],Flower 14.0g,1360,17,54.47,3.2x,413337
U4ik Gardens        [ÿproductÿdetailsÿ],Flower 7.0g,6391,17.11,58.55,3.4x,414272
Ladera Farms        [ÿproductÿdetailsÿ],Flower 7.0g,3328,17.12,49.13,2.9x,417301
Sysco Pancho's        [ÿproductÿdetailsÿ],Flower 7.0g,3500,17.15,51.35,3.0x,415762
Sasquatch Cannabis Company        [ÿproductÿdetailsÿ],Flower 7.0g,2616,17.21,39.94,2.3x,416561
New Leaf Enterprises        [ÿproductÿdetailsÿ],Flower 7.0g,14706,17.23,48.85,2.8x,412070
Sunnyside Northwest        [ÿproductÿdetailsÿ],Flower 7.0g,2594,17.27,43.53,2.5x,416672
Meii        [ÿproductÿdetailsÿ],Flower 7.0g,3707,17.33,52.81,3.0x,416021
Orgrow        [ÿproductÿdetailsÿ],Flower 7.0g,7785,17.38,47.17,2.7x,412784
WA Grower        [ÿproductÿdetailsÿ],Flower 7.0g,73677,17.43,51.36,2.9x,417380
Blacksmith Farms        [ÿproductÿdetailsÿ],Flower 7.0g,2035,17.44,52.05,3.0x,413622
El Rey De La Kush        [ÿproductÿdetailsÿ],Flower 7.0g,6144,17.45,47.85,2.7x,422324
Saturn Group        [ÿproductÿdetailsÿ],Vape 1.0g,29250,17.48,54.21,3.1x,412112
Origin Cannabis Company        [ÿproductÿdetailsÿ],Flower 3.5g,2100,17.5,51.48,2.9x,415695
American Sensi Company        [ÿproductÿdetailsÿ],Flower 7.0g,1750,17.5,60.93,3.5x,412735
Rmnp        [ÿproductÿdetailsÿ],Flower 7.0g,2065,17.5,48.12,2.7x,413154
Mt. Baker Gardens        [ÿproductÿdetailsÿ],Flower 7.0g,1488,17.5,54.64,3.1x,415917
Calvin's Best        [ÿproductÿdetailsÿ],Flower 7.0g,1750,17.5,55.01,3.1x,418185
Okanogan Valley Nursery        [ÿproductÿdetailsÿ],Flower 14.0g,2800,17.5,54,3.1x,412262
Curious Crow Cannabis        [ÿproductÿdetailsÿ],Flower 7.0g,2105,17.53,69.09,3.9x,416657
Secret Gardens of Washington        [ÿproductÿdetailsÿ],Flower 3.5g,31496,17.57,46.92,2.7x,412431
Fairwinds Manufacturing        [ÿproductÿdetailsÿ],Vape 1.0g,8144,17.58,48.48,2.8x,414286
Royal Tree Gardens        [ÿproductÿdetailsÿ],Flower 3.5g,131889,17.59,47.94,2.7x,412425
Lopez And Orr Co        [ÿproductÿdetailsÿ],Flower 28.0g,5112,17.72,60.55,3.4x,417295
Kokua Services        [ÿproductÿdetailsÿ],Concentrate 1.0g,62376,17.9,41.84,2.3x,412074
Buddy Boy Farms        [ÿproductÿdetailsÿ],Flower 7.0g,26282,17.96,53.97,3.0x,412053
Orange State        [ÿproductÿdetailsÿ],Flower 7.0g,1949,17.98,53.74,3.0x,412409
Emerald Peaks Garden        [ÿproductÿdetailsÿ],Concentrate 1.0g,2520,18,44.58,2.5x,414464
Boggy Boon        [ÿproductÿdetailsÿ],Flower 7.0g,2561,18.06,52.81,2.9x,416935
Wildfire Cannabis Company        [ÿproductÿdetailsÿ],Flower 7.0g,4008,18.08,49.69,2.7x,416902
Rootworx        [ÿproductÿdetailsÿ],Flower 7.0g,6452,18.09,52,2.9x,413665
Fourdub        [ÿproductÿdetailsÿ],Flower 7.0g,6623,18.11,52.88,2.9x,413165
Fc Processor-3        [ÿproductÿdetailsÿ],Flower 14.0g,5137,18.13,52.05,2.9x,413952
Quincy Green        [ÿproductÿdetailsÿ],Flower 14.0g,2635,18.18,46.67,2.6x,412358
Kokua Services        [ÿproductÿdetailsÿ],Flower 3.5g,65525,18.19,50.29,2.8x,412074
NW Connoisseurs        [ÿproductÿdetailsÿ],Concentrate 1.0g,1866,18.25,47.74,2.6x,421766
Mno        [ÿproductÿdetailsÿ],Flower 7.0g,3278,18.28,56.47,3.1x,413090
Virtual Services        [ÿproductÿdetailsÿ],Concentrate 0.5g,5005,18.35,52.29,2.9x,412073
Firebros        [ÿproductÿdetailsÿ],Flower 3.5g,12164,18.37,49.55,2.7x,416025
Starleaf        [ÿproductÿdetailsÿ],Flower 7.0g,6424,18.41,50.93,2.8x,415815
Cowlitz County Cannabis Cultivation        [ÿproductÿdetailsÿ],Flower 14.0g,29540,18.41,57.04,3.1x,416502
Agro Couture        [ÿproductÿdetailsÿ],Flower 7.0g,3314,18.43,45.22,2.5x,417142
Monkey Grass Farms        [ÿproductÿdetailsÿ],Flower 7.0g,9401,18.49,50.28,2.7x,412618
Rochester Farms        [ÿproductÿdetailsÿ],Flower 7.0g,4938,18.59,52.21,2.8x,413002
Green Dreamer        [ÿproductÿdetailsÿ],Flower 3.5g,3780,18.67,54.99,2.9x,413469
Two Heads Co.        [ÿproductÿdetailsÿ],Concentrate 1.0g,29621,18.69,47.88,2.6x,412904
The Lazy Bee Gardens        [ÿproductÿdetailsÿ],Flower 7.0g,8191,18.75,56.49,3.0x,412597
Kush Valley        [ÿproductÿdetailsÿ],Flower 7.0g,6802,18.78,56.11,3.0x,416606
Bmf Washington        [ÿproductÿdetailsÿ],Flower 7.0g,19439,18.93,41.99,2.2x,412149
Nugreen        [ÿproductÿdetailsÿ],Flower 7.0g,7082,18.98,55.25,2.9x,413943
Trichometechnologies        [ÿproductÿdetailsÿ],Flower 7.0g,5700,19,40.2,2.1x,412362
Green Haven LLC        [ÿproductÿdetailsÿ],Flower 7.0g,15678,19,58.9,3.1x,421941
Og Farms        [ÿproductÿdetailsÿ],Flower 7.0g,14144,19.01,52.8,2.8x,412687
Edgemont Group        [ÿproductÿdetailsÿ],Flower 7.0g,17157,19.01,57.37,3.0x,422993
Ninja Gardens        [ÿproductÿdetailsÿ],Flower 14.0g,13325,19.1,51.6,2.7x,417001
Pearl Extracts        [ÿproductÿdetailsÿ],Vape 1.0g,14613,19.2,48.42,2.5x,415768
Pingston Creek Botanical        [ÿproductÿdetailsÿ],Flower 7.0g,2673,19.35,61.14,3.2x,412826
4evergreen Trees        [ÿproductÿdetailsÿ],Flower 7.0g,1137,19.35,39.82,2.1x,413855
Cultivar Farms        [ÿproductÿdetailsÿ],Concentrate 1.0g,4486,19.4,48.93,2.5x,417095
502 Processor's Group        [ÿproductÿdetailsÿ],Flower 14.0g,2253,19.5,50.55,2.6x,413478
Ce Group        [ÿproductÿdetailsÿ],Flower 3.5g,3694,19.62,51.34,2.6x,412623
Sunshine Farming        [ÿproductÿdetailsÿ],Flower 7.0g,30850,19.7,62.45,3.2x,412869
Eagle Tree Farms        [ÿproductÿdetailsÿ],Flower 7.0g,2576,19.74,54.06,2.7x,422190
Grow Op Farms        [ÿproductÿdetailsÿ],Vape 1.0g,36386,19.77,55.8,2.8x,413287
Suspended Brands        [ÿproductÿdetailsÿ],Flower 7.0g,5310,19.82,62.18,3.1x,412132
Northwest Grown Products        [ÿproductÿdetailsÿ],Flower 7.0g,4595,19.87,54.55,2.7x,416462
Harmony Farms        [ÿproductÿdetailsÿ],Concentrate 1.0g,22403,19.87,56.86,2.9x,415449
W.o.w. Industries        [ÿproductÿdetailsÿ],Flower 14.0g,4909,19.93,62,3.1x,413922
Avitas        [ÿproductÿdetailsÿ],Concentrate 1.0g,11939,19.93,53.74,2.7x,412759
Leef        [ÿproductÿdetailsÿ],Flower 7.0g,6010,19.95,65.73,3.3x,413085
J D        [ÿproductÿdetailsÿ],Vape 1.0g,7200,20,54.1,2.7x,419136
Dynamic Harvest        [ÿproductÿdetailsÿ],Flower 7.0g,5636,20,60,3.0x,416393
Auricag        [ÿproductÿdetailsÿ],Concentrate 1.0g,1200,20,57.56,2.9x,412118
Vancouver Weed Company        [ÿproductÿdetailsÿ],Concentrate 1.0g,3400,20,36.6,1.8x,416184
Cannasol Farms        [ÿproductÿdetailsÿ],Flower 7.0g,3537,20.14,67.72,3.4x,412240
Oz Gardenz        [ÿproductÿdetailsÿ],Flower 7.0g,7958,20.21,48.67,2.4x,413434
Cordus        [ÿproductÿdetailsÿ],Flower 14.0g,12315,20.25,60.4,3.0x,418921
Klaritie Farms        [ÿproductÿdetailsÿ],Flower 14.0g,2642,20.25,56.78,2.8x,419959
M And R Distributing        [ÿproductÿdetailsÿ],Flower 7.0g,3378,20.5,66.14,3.2x,412258
509 Da Kine        [ÿproductÿdetailsÿ],Flower 7.0g,2561,20.65,62.25,3.0x,412599
Winterlife        [ÿproductÿdetailsÿ],Concentrate 0.5g,11180,20.65,50.79,2.5x,412808
Sticky Budz        [ÿproductÿdetailsÿ],Flower 7.0g,4941,20.82,63.63,3.1x,412076
Sitka Packaging        [ÿproductÿdetailsÿ],Flower 7.0g,2657,20.82,55.05,2.6x,412952
Bondi Farms        [ÿproductÿdetailsÿ],Flower 7.0g,13104,21,64.41,3.1x,412141
Billy's Goat (greatest of All Things)        [ÿproductÿdetailsÿ],Flower 7.0g,3045,21,59.29,2.8x,412179
The Green Company        [ÿproductÿdetailsÿ],Flower 7.0g,2818,21,57.1,2.7x,412403
Full Throttle Farms        [ÿproductÿdetailsÿ],Flower 7.0g,1260,21,50.68,2.4x,412636
Symington Holdings Ii        [ÿproductÿdetailsÿ],Flower 7.0g,1575,21,63.8,3.0x,415777
Superior Harvest        [ÿproductÿdetailsÿ],Flower 7.0g,2292,21,55.45,2.6x,416977
Cannaman Farms        [ÿproductÿdetailsÿ],Flower 7.0g,2658,21,59.12,2.8x,419969
Dynamic Harvest        [ÿproductÿdetailsÿ],Flower 14.0g,1575,21,57.03,2.7x,416393
Hazy Daze        [ÿproductÿdetailsÿ],Flower 7.0g,2242,21.17,56.06,2.6x,412452
J.e.t.        [ÿproductÿdetailsÿ],Flower 7.0g,1370,21.23,64,3.0x,416990
Inflorescence        [ÿproductÿdetailsÿ],Flower 7.0g,6000,21.25,54.25,2.6x,415156
M And R Distributing        [ÿproductÿdetailsÿ],Flower 14.0g,2065,21.3,75.84,3.6x,412258
Inland Empire Growing        [ÿproductÿdetailsÿ],Flower 7.0g,3901,21.32,60.53,2.8x,412760
Over the Top        [ÿproductÿdetailsÿ],Flower 7.0g,9327,21.33,61.57,2.9x,412056
Doctor And Crook        [ÿproductÿdetailsÿ],Flower 7.0g,1792,21.34,59.48,2.8x,416831
Zenta Garden        [ÿproductÿdetailsÿ],Flower 7.0g,2000,21.4,61,2.9x,423681
Washington Source        [ÿproductÿdetailsÿ],Flower 14.0g,2460,21.43,56.95,2.7x,418443
Cascade Crops        [ÿproductÿdetailsÿ],Flower 7.0g,1075,21.5,53.92,2.5x,412077
Deepwater Botanicals        [ÿproductÿdetailsÿ],Flower 7.0g,2864,21.58,69.46,3.2x,412154
Billows of Haze        [ÿproductÿdetailsÿ],Flower 7.0g,3238,21.58,70.61,3.3x,417631
"Superdave Genetics, Terp Gawd        [ÿproductÿdetailsÿ]",Flower 3.5g,11676,21.84,59.27,2.7x,413223
Circanna        [ÿproductÿdetailsÿ],Concentrate 1.0g,15419,21.85,56.6,2.6x,413174
Medusa Gardens        [ÿproductÿdetailsÿ],Flower 14.0g,2835,21.88,74.52,3.4x,412294
Propacwa        [ÿproductÿdetailsÿ],Flower 7.0g,1474,22,60.77,2.8x,413133
Okanogan Natural Farms        [ÿproductÿdetailsÿ],Flower 14.0g,3806,22,66.64,3.0x,413170
Ladyhelm Farm        [ÿproductÿdetailsÿ],Flower 28.0g,3855,22,59.51,2.7x,412372
5th House Farms        [ÿproductÿdetailsÿ],Flower 7.0g,1399,22.08,50.73,2.3x,416057
Evergrow Northwest        [ÿproductÿdetailsÿ],Flower 7.0g,2342,22.11,63.26,2.9x,416804
Northwest 7 Point        [ÿproductÿdetailsÿ],Flower 7.0g,2624,22.12,60.37,2.7x,412441
Quality Brand        [ÿproductÿdetailsÿ],Flower 14.0g,4048,22.12,79.11,3.6x,417229
Emerald Peaks        [ÿproductÿdetailsÿ],Flower 7.0g,6121,22.16,68.03,3.1x,416198
Poorman Enterprises        [ÿproductÿdetailsÿ],Flower 7.0g,2800,22.17,65.76,3.0x,415921
Knights Hemplar        [ÿproductÿdetailsÿ],Flower 7.0g,8979,22.18,53.03,2.4x,412341
Kettle River Cannabis Company        [ÿproductÿdetailsÿ],Flower 14.0g,2410,22.18,59.52,2.7x,416050
Puffin Farm        [ÿproductÿdetailsÿ],Flower 7.0g,5454,22.25,63.64,2.9x,413021
Green Chiefs        [ÿproductÿdetailsÿ],Flower 7.0g,13316,22.29,64.82,2.9x,412672
Dutch Brothers        [ÿproductÿdetailsÿ],Flower 7.0g,4540,22.37,75.44,3.4x,412246
Antoine Creek Farms        [ÿproductÿdetailsÿ],Flower 14.0g,1120,22.4,64.09,2.9x,412138
Twenty Plus        [ÿproductÿdetailsÿ],Flower 14.0g,1792,22.4,68.87,3.1x,413088
The Green Vault        [ÿproductÿdetailsÿ],Flower 7.0g,4881,22.42,65.34,2.9x,415711
Green Freedom        [ÿproductÿdetailsÿ],Flower 7.0g,7451,22.44,62.82,2.8x,412515
C Block Group        [ÿproductÿdetailsÿ],Flower 28.0g,3780,22.5,64.46,2.9x,412728
G-7 Grow        [ÿproductÿdetailsÿ],Flower 14.0g,6100,22.55,58.32,2.6x,417526
Experience Organics        [ÿproductÿdetailsÿ],Flower 7.0g,3057,22.6,66.97,3.0x,412072
Golden Tree        [ÿproductÿdetailsÿ],Flower 7.0g,21357,22.65,71.98,3.2x,416107
Going Green        [ÿproductÿdetailsÿ],Flower 7.0g,4163,22.75,57.74,2.5x,413110
Green Island Growers        [ÿproductÿdetailsÿ],Flower 7.0g,2448,22.79,69.14,3.0x,412950
Quality Growers        [ÿproductÿdetailsÿ],Flower 14.0g,20197,22.86,67.04,2.9x,417338
Cannaseur's Choice        [ÿproductÿdetailsÿ],Flower 7.0g,22962,22.9,70.54,3.1x,416908
Ltdn Resources        [ÿproductÿdetailsÿ],Flower 7.0g,5881,22.96,42.39,1.8x,415793
Northwestpearl        [ÿproductÿdetailsÿ],Flower 7.0g,1706,22.97,63.28,2.8x,413097
Canna Organix        [ÿproductÿdetailsÿ],Flower 7.0g,17733,23,68.94,3.0x,415835
Top Shelf        [ÿproductÿdetailsÿ],Flower 7.0g,27829,23.04,68.01,3.0x,423396
Spadybud        [ÿproductÿdetailsÿ],Flower 7.0g,1296,23.09,67.24,2.9x,416019
Dandelion Farms        [ÿproductÿdetailsÿ],Flower 7.0g,4837,23.1,61.55,2.7x,417155
Circanna        [ÿproductÿdetailsÿ],Vape 1.0g,19336,23.21,63.81,2.7x,413174
Deep Flower        [ÿproductÿdetailsÿ],Flower 7.0g,1515,23.31,48.85,2.1x,416619
Gecko Growers        [ÿproductÿdetailsÿ],Flower 14.0g,1468,23.37,62.34,2.7x,412135
Rgl Industries        [ÿproductÿdetailsÿ],Flower 7.0g,8305,23.42,71.63,3.1x,416626
Grassroots Pharm        [ÿproductÿdetailsÿ],Flower 7.0g,1969,23.45,57.28,2.4x,417303
Wicked Weed        [ÿproductÿdetailsÿ],Flower 7.0g,6297,23.55,61.32,2.6x,416155
Mj Productions        [ÿproductÿdetailsÿ],Flower 7.0g,1876,23.61,79.37,3.4x,412109
Jeff Industries        [ÿproductÿdetailsÿ],Flower 14.0g,1057,23.62,73.95,3.1x,416226
Crystal Forest Farms        [ÿproductÿdetailsÿ],Flower 7.0g,2505,23.65,69.42,2.9x,415694
Green Acre Pharms        [ÿproductÿdetailsÿ],Flower 7.0g,5951,23.79,69.92,2.9x,413099
Pacific Glo        [ÿproductÿdetailsÿ],Flower 7.0g,1144,23.86,69.1,2.9x,422928
The High Road        [ÿproductÿdetailsÿ],Flower 7.0g,6522,23.97,63.1,2.6x,415739
Okanogan Natural Farms        [ÿproductÿdetailsÿ],Flower 28.0g,44270,23.98,81.86,3.4x,413170
Pinnacle NW        [ÿproductÿdetailsÿ],Flower 7.0g,1151,23.99,66.9,2.8x,422257
Cascadia Gardens        [ÿproductÿdetailsÿ],Flower 7.0g,13216,24.01,66.26,2.8x,412964
Saturn Group        [ÿproductÿdetailsÿ],Flower 7.0g,17539,24.05,68.55,2.9x,412112
Red Ridge Farmns        [ÿproductÿdetailsÿ],Flower 7.0g,1272,24.15,66.3,2.7x,412627
Northwest Cannabis Solutions        [ÿproductÿdetailsÿ],Flower 7.0g,102788,24.17,66.84,2.8x,412882
Evergreen Production        [ÿproductÿdetailsÿ],Flower 7.0g,1964,24.25,69.07,2.8x,416601
Auricag        [ÿproductÿdetailsÿ],Flower 7.0g,3587,24.27,74.59,3.1x,412118
Growing Like a Weed        [ÿproductÿdetailsÿ],Flower 7.0g,9797,24.3,73.64,3.0x,419128
Mt. Baker Gardens        [ÿproductÿdetailsÿ],Flower 14.0g,9380,24.33,82.24,3.4x,415917
Spinning Heads        [ÿproductÿdetailsÿ],Flower 7.0g,15865,24.38,67.98,2.8x,413718
Evergreen Hydro Farms        [ÿproductÿdetailsÿ],Flower 7.0g,4703,24.43,64.45,2.6x,418524
Leaph        [ÿproductÿdetailsÿ],Flower 7.0g,18560,24.47,71.58,2.9x,417010
Bulldog Weed        [ÿproductÿdetailsÿ],Flower 7.0g,2082,24.5,72.3,3.0x,412050
Pacific Northwest Growers        [ÿproductÿdetailsÿ],Flower 7.0g,1078,24.5,81.09,3.3x,412068
Honu Enterprises        [ÿproductÿdetailsÿ],Flower 7.0g,1955,24.5,69.79,2.8x,412097
Diosa Verde        [ÿproductÿdetailsÿ],Flower 7.0g,1102,24.5,72.09,2.9x,412594
Manna Production        [ÿproductÿdetailsÿ],Flower 7.0g,3920,24.5,72.87,3.0x,412678
Blue Roots Cannabis        [ÿproductÿdetailsÿ],Flower 7.0g,10045,24.5,67.05,2.7x,413075
Redtail        [ÿproductÿdetailsÿ],Flower 14.0g,1764,24.5,45.59,1.9x,416310
Walden        [ÿproductÿdetailsÿ],Flower 14.0g,10790,24.5,68.99,2.8x,416445
Forbidden Farms        [ÿproductÿdetailsÿ],Flower 14.0g,5394,24.54,43.85,1.8x,412274
Emerald City Growers        [ÿproductÿdetailsÿ],Flower 14.0g,8176,24.57,68.27,2.8x,416433
Budco Farms        [ÿproductÿdetailsÿ],Flower 7.0g,4405,24.72,67.96,2.7x,412902
Kai'dro        [ÿproductÿdetailsÿ],Flower 7.0g,1230,24.75,72.53,2.9x,413652
Arbor Enterprises        [ÿproductÿdetailsÿ],Flower 7.0g,4374,24.81,67.33,2.7x,416043
Surefire Growers        [ÿproductÿdetailsÿ],Flower 7.0g,9497,24.9,71.37,2.9x,415813
G&s Greenery        [ÿproductÿdetailsÿ],Flower 7.0g,3689,24.98,73.81,3.0x,415986
Alpha Budz        [ÿproductÿdetailsÿ],Flower 14.0g,1175,25,77.52,3.1x,413066
Poorman Enterprises        [ÿproductÿdetailsÿ],Flower 14.0g,2000,25,63.96,2.6x,415921
Sound Cannabis        [ÿproductÿdetailsÿ],Flower 14.0g,4350,25,72.91,2.9x,417237
The Green Vault        [ÿproductÿdetailsÿ],Flower 28.0g,1500,25,59.09,2.4x,415711
Rainier Acres        [ÿproductÿdetailsÿ],Flower 7.0g,6746,25.01,68.09,2.7x,416942
Mt Baker Homegrown        [ÿproductÿdetailsÿ],Flower 7.0g,1198,25.07,71.4,2.8x,412500
THC Farm        [ÿproductÿdetailsÿ],Flower 7.0g,1096,25.08,73.94,2.9x,416100
Treedom        [ÿproductÿdetailsÿ],Flower 7.0g,20021,25.1,68.23,2.7x,413920
Greenrush        [ÿproductÿdetailsÿ],Flower 7.0g,7728,25.14,67.77,2.7x,412295
Daring Farms        [ÿproductÿdetailsÿ],Flower 14.0g,5845,25.2,60.69,2.4x,415881
Zoobees Doobees        [ÿproductÿdetailsÿ],Flower 28.0g,1302,25.2,106.7,4.2x,412497
Sweetwater Farms        [ÿproductÿdetailsÿ],Flower 7.0g,13002,25.43,66.7,2.6x,424256
Central Farms LLC        [ÿproductÿdetailsÿ],Flower 14.0g,1442,25.46,52.57,2.1x,412792
Docandyeti's        [ÿproductÿdetailsÿ],Flower 7.0g,2683,25.55,69.8,2.7x,414041
Root Down        [ÿproductÿdetailsÿ],Flower 7.0g,15305,25.62,69.66,2.7x,412273
Bmf Washington        [ÿproductÿdetailsÿ],Flower 14.0g,23256,25.63,67.39,2.6x,412149
White Star        [ÿproductÿdetailsÿ],Flower 14.0g,25962,25.71,57.03,2.2x,416579
Hang Roots        [ÿproductÿdetailsÿ],Flower 7.0g,5311,25.75,69.06,2.7x,415771
NW Connoisseurs        [ÿproductÿdetailsÿ],Flower 7.0g,2808,25.76,74.49,2.9x,421766
Olympus Horticulture        [ÿproductÿdetailsÿ],Flower 7.0g,14128,25.82,71.25,2.8x,413107
Doc Croc        [ÿproductÿdetailsÿ],Flower 7.0g,10698,25.82,73.81,2.9x,413948
Fine Detail Greenway        [ÿproductÿdetailsÿ],Flower 7.0g,1476,25.9,65.02,2.5x,412400
Artizen Cannabis Company        [ÿproductÿdetailsÿ],Flower 7.0g,94729,25.98,75.92,2.9x,413462
Emerald Evolution        [ÿproductÿdetailsÿ],Flower 7.0g,5832,25.99,71.1,2.7x,412392
Sgb        [ÿproductÿdetailsÿ],Flower 7.0g,4405,26.05,77.51,3.0x,412621
Washington's Best        [ÿproductÿdetailsÿ],Flower 7.0g,21158,26.1,68.55,2.6x,416199
Sugarleaf Farm        [ÿproductÿdetailsÿ],Flower 7.0g,8085,26.1,73.52,2.8x,423406
Salish Sativas        [ÿproductÿdetailsÿ],Flower 7.0g,4980,26.18,76.29,2.9x,415914
Copeland's Cannabis Farm        [ÿproductÿdetailsÿ],Flower 7.0g,1440,26.22,72.64,2.8x,412099
Biochron        [ÿproductÿdetailsÿ],Flower 7.0g,1470,26.25,77.62,3.0x,416641
Freya Farm        [ÿproductÿdetailsÿ],Flower 7.0g,4462,26.25,76.25,2.9x,416690
Heavyweight Heights        [ÿproductÿdetailsÿ],Flower 28.0g,18850,26.3,68.7,2.6x,417024
Okanogan High Country Products        [ÿproductÿdetailsÿ],Flower 28.0g,9004,26.4,96.07,3.6x,412540
Seven Blades Northwest        [ÿproductÿdetailsÿ],Flower 14.0g,1350,26.43,87.94,3.3x,422227
Raven        [ÿproductÿdetailsÿ],Flower 7.0g,6704,26.5,69.72,2.6x,417698
Nettles Unlimited        [ÿproductÿdetailsÿ],Flower 7.0g,5692,26.6,73.59,2.8x,412762
Deepwater Botanicals        [ÿproductÿdetailsÿ],Flower 14.0g,1022,26.6,93.56,3.5x,412154
Virginia Enterprises        [ÿproductÿdetailsÿ],Flower 14.0g,20167,26.67,72.26,2.7x,416539
Harmony Farms        [ÿproductÿdetailsÿ],Flower 7.0g,25728,26.75,78.03,2.9x,415449
Hanging Gardens of Central Washington        [ÿproductÿdetailsÿ],Flower 14.0g,2276,26.77,85.14,3.2x,416134
Downtown Cannabis Company        [ÿproductÿdetailsÿ],Flower 7.0g,3475,26.78,70.28,2.6x,420213
Ww Agriculture        [ÿproductÿdetailsÿ],Flower 14.0g,1944,27,77.16,2.9x,412242
Gabriel        [ÿproductÿdetailsÿ],Flower 7.0g,14233,27.02,74.03,2.7x,415997
Virginia Company        [ÿproductÿdetailsÿ],Flower 7.0g,6062,27.09,72.91,2.7x,414038
Fire Four LLC        [ÿproductÿdetailsÿ],Flower 7.0g,6590,27.12,61.19,2.3x,416795
Evergreen Production        [ÿproductÿdetailsÿ],Flower 7.0g,8880,27.27,64.08,2.4x,412815
The Clone Zone        [ÿproductÿdetailsÿ],Flower 7.0g,1461,27.43,72.88,2.7x,412598
Origens        [ÿproductÿdetailsÿ],Flower 7.0g,13836,27.55,78.48,2.8x,412891
Trail Blazin Productions        [ÿproductÿdetailsÿ],Flower 7.0g,4006,27.73,90.44,3.3x,412082
Khush Kush        [ÿproductÿdetailsÿ],Flower 7.0g,5927,27.84,82.58,3.0x,413145
Lilac City Gardens        [ÿproductÿdetailsÿ],Flower 7.0g,3892,27.84,100.06,3.6x,415719
Okanogan Valley Nursery        [ÿproductÿdetailsÿ],Flower 28.0g,9268,27.95,97.51,3.5x,412262
Mountain High Garden        [ÿproductÿdetailsÿ],Flower 3.5g,6840,28,27.6,1.0x,415955
Bacons Buds        [ÿproductÿdetailsÿ],Flower 7.0g,1260,28,75.79,2.7x,412288
Cedar Creek Cannabis        [ÿproductÿdetailsÿ],Flower 7.0g,11480,28,81.58,2.9x,415971
Plan C Farms LLC        [ÿproductÿdetailsÿ],Flower 7.0g,9100,28,73.17,2.6x,416206
Project M        [ÿproductÿdetailsÿ],Flower 7.0g,3500,28,76.43,2.7x,417168
Fire House Productions        [ÿproductÿdetailsÿ],Flower 7.0g,5012,28,66.99,2.4x,421103
Grx2        [ÿproductÿdetailsÿ],Flower 7.0g,1848,28,88.85,3.2x,424285
New Leaf Enterprises        [ÿproductÿdetailsÿ],Flower 14.0g,5600,28,73.53,2.6x,412070
Green Zombie        [ÿproductÿdetailsÿ],Flower 14.0g,2016,28,57.85,2.1x,414114
Essential Flower        [ÿproductÿdetailsÿ],Flower 14.0g,2072,28,72.89,2.6x,414233
Agrijuana        [ÿproductÿdetailsÿ],Flower 14.0g,2937,28,100.82,3.6x,415998
The Happy Crowd        [ÿproductÿdetailsÿ],Flower 14.0g,6440,28,48.83,1.7x,416843
"710 Rentals, LLC        [ÿproductÿdetailsÿ]",Flower 28.0g,1484,28,78,2.8x,412365
Leganjafairy        [ÿproductÿdetailsÿ],Flower 28.0g,1316,28,95.64,3.4x,415692
Ninja Gardens        [ÿproductÿdetailsÿ],Flower 28.0g,16824,28.08,75.25,2.7x,417001
Cascade Growers        [ÿproductÿdetailsÿ],Flower 28.0g,11870,28.16,84.89,3.0x,412180
Grow Op Farms        [ÿproductÿdetailsÿ],Flower 7.0g,97916,28.18,78.66,2.8x,413287
Dna Gardens        [ÿproductÿdetailsÿ],Flower 7.0g,11627,28.22,75.44,2.7x,413464
Seattle's Private Reserve        [ÿproductÿdetailsÿ],Flower 7.0g,16449,28.26,77.53,2.7x,417068
Clandestine Consulting        [ÿproductÿdetailsÿ],Flower 7.0g,10425,28.31,80.85,2.9x,414039
Leaves of Grass        [ÿproductÿdetailsÿ],Flower 14.0g,7266,28.34,82.57,2.9x,416693
Washington Bud Company        [ÿproductÿdetailsÿ],Flower 7.0g,3640,28.41,94.1,3.3x,412752
Lifted Holdings        [ÿproductÿdetailsÿ],Flower 7.0g,6622,28.45,76.14,2.7x,417174
Techbud        [ÿproductÿdetailsÿ],Flower 28.0g,42018,28.55,90.48,3.2x,412428
Hannah Industries        [ÿproductÿdetailsÿ],Flower 7.0g,31331,28.56,79.79,2.8x,424223
Sky High Gardens        [ÿproductÿdetailsÿ],Flower 7.0g,4620,28.61,88.95,3.1x,424091
Ionic        [ÿproductÿdetailsÿ],Flower 7.0g,2940,28.7,83.13,2.9x,415712
Evergreen Hydro Farms        [ÿproductÿdetailsÿ],Infused,3585,28.75,82.13,2.9x,418524
Sunnyside Northwest        [ÿproductÿdetailsÿ],Flower 14.0g,7539,28.84,79.26,2.7x,416672
Bang's Cannabis Company        [ÿproductÿdetailsÿ],Flower 14.0g,4952,29.11,54.42,1.9x,412402
Happy Valley Farms        [ÿproductÿdetailsÿ],Flower 7.0g,1400,29.24,85.54,2.9x,412567
Pinoy Inc        [ÿproductÿdetailsÿ],Flower 28.0g,10204,29.5,102.25,3.5x,424047
Premier Cannabis        [ÿproductÿdetailsÿ],Flower 7.0g,3756,29.53,81.23,2.8x,416062
